window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,6.048757675,6.010842,0.08521488406327471,5.94039,6.277278,6.00828
10.0,20.0,40,6.1580754749999995,6.1786455,0.15793895345954656,5.911514,6.439959,6.160712
20.0,30.0,40,6.2175221,6.186331,0.14311781134737014,6.019808,6.504005,6.088979
30.0,40.0,40,6.25377295,6.274076,0.14632725399087498,5.985223,6.521939,6.310583
40.0,50.0,40,6.2533246,6.2209164999999995,0.17292395689669568,5.999313,6.597515,6.105632
50.0,60.0,40,6.155620600000001,6.1190815,0.12273399353235387,5.987785,6.391283,5.987785
60.0,70.0,40,6.236672325,6.2587045,0.11306647880246881,6.031337,6.437397,6.108193
70.0,80.0,40,6.264533875,6.214164500000001,0.3165939517699158,5.7847,6.894694,6.123565
80.0,90.0,40,6.289464000000001,6.2810665,0.21635074661963036,5.870523,6.662843,6.46942
90.0,100.0,40,6.71985545,6.6518204999999995,0.27099652760514964,6.411777,7.295496,6.411777
100.0,110.0,40,6.238625799999999,6.2305235,0.1033060677469801,6.068484,6.424587,6.187612
110.0,120.0,40,6.27132195,6.2446145,0.13686923095402473,6.06336,6.511691,6.140217
120.0,130.0,40,6.295467725,6.331078,0.11697236591057496,6.095384,6.473263,6.290088
130.0,140.0,40,6.026740975,5.987144,0.1391188761045357,5.847466,6.272154,5.847466
140.0,150.0,40,5.974280125,5.9332899999999995,0.12221203550391252,5.7847,6.227907,5.857714
150.0,160.0,40,5.97482455,5.957628,0.17175106069033097,5.670696,6.318854,5.932009
160.0,170.0,40,6.325387075,6.3285165,0.17852229611773424,6.053113,6.594953,6.433554
170.0,180.0,40,6.112274425000001,6.130903,0.12443091784186329,5.903828,6.295211,5.961471
180.0,190.0,40,6.164341125,6.148543500000001,0.24350144743087787,5.820567,6.583424,5.974975
190.0,200.0,40,6.241668025,6.2791995,0.13448203896555347,5.967289,6.491196,6.255502
200.0,210.0,40,6.152368775,6.073608,0.185092162224936,5.910233,6.534749,6.058237
210.0,220.0,40,6.451656250000001,6.462375,0.18464032544933998,5.955066,6.79478,6.445082
220.0,230.0,40,6.016124875,6.014336999999999,0.14113208470358146,5.7847,6.260626,5.7847
230.0,240.0,40,6.3352356499999996,6.30674,0.15114304933534708,6.02808,6.611605,6.261907
240.0,250.0,40,6.284483525000001,6.267671,0.19159396612280363,6.013403,6.659,6.013403
250.0,260.0,40,5.874996675,5.7750935000000005,0.30436944727372334,5.495206,6.464296,5.495206
260.0,270.0,40,5.596327425,5.61141,0.12341914468494505,5.418907,5.826247,5.418907
270.0,280.0,40,5.9728906,5.9691565,0.09391198962525679,5.705838,6.162579,5.914076
280.0,290.0,40,5.891563025,5.883973,0.13817291157440384,5.680943,6.112622,5.870523
290.0,300.0,40,5.90728675,5.8814115000000005,0.14756061662606346,5.670696,6.09597,6.05498
300.0,310.0,40,5.923842775,5.896783,0.15162581749118867,5.687348,6.229188,5.818005
310.0,320.0,40,5.903091625,5.8545115,0.10998660373175254,5.765486,6.147208,5.824409
320.0,330.0,40,5.996888875,5.985809,0.07218643922481807,5.847466,6.140803,5.956347
330.0,340.0,40,6.1424179500000005,6.140162500000001,0.1932186582207128,5.848748,6.547558,6.139522
340.0,350.0,40,5.958966375,5.9246704999999995,0.2538615342843713,5.647639,6.443801,5.647639
350.0,360.0,40,6.0889557750000005,6.0575415,0.16116106472264885,5.837219,6.405959,5.89358
360.0,370.0,40,5.9588127,5.894861499999999,0.1987375183143685,5.706563,6.354721,5.706563
370.0,380.0,40,5.9094058249999994,5.822488,0.25135871408896066,5.691191,6.51041,5.736024
380.0,390.0,40,6.0368588,6.047989,0.15951517694213938,5.779576,6.341326,5.779576
390.0,400.0,40,5.85857885,5.855152,0.08970014177890881,5.682225,6.017832,5.744991
400.0,410.0,40,6.24869785,6.206479,0.21637538381965993,5.925604,6.725609,5.925604
410.0,420.0,40,5.9526128,5.9211755,0.16434641811940057,5.757801,6.23885,5.801353
420.0,430.0,40,5.80686065,5.7866215,0.11316983033874393,5.624582,6.00118,5.725777
430.0,440.0,40,5.638192075,5.6252225,0.09085928245323864,5.499049,5.812881,5.499049
440.0,450.0,34,5.561288264705882,5.5490065,0.05187256967965098,5.482397,5.680943,5.533635
