BVP,time,values
E4_Bvp,"1647611470,67812","18,18467"
E4_Bvp,"1647611470,69374","14,8696"
E4_Bvp,"1647611470,70937","8,896919"
E4_Bvp,"1647611470,725","0,9408798"
E4_Bvp,"1647611470,74062","-7,705675"
E4_Bvp,"1647611470,75625","-15,70368"
E4_Bvp,"1647611470,77187","-22,28371"
E4_Bvp,"1647611470,7875","-27,46889"
E4_Bvp,"1647611470,80312","-31,92996"
E4_Bvp,"1647611470,81875","-36,26841"
E4_Bvp,"1647611470,83438","-40,37164"
E4_Bvp,"1647611470,85","-43,04609"
E4_Bvp,"1647611470,86563","-42,4435"
E4_Bvp,"1647611470,88125","-36,91644"
E4_Bvp,"1647611470,89688","-25,90739"
E4_Bvp,"1647611470,9125","-10,42156"
E4_Bvp,"1647611470,92813","7,326395"
E4_Bvp,"1647611470,94376","24,64493"
E4_Bvp,"1647611470,95938","39,28672"
E4_Bvp,"1647611470,97501","49,93159"
E4_Bvp,"1647611470,99063","56,29622"
E4_Bvp,"1647611471,00626","58,76077"
E4_Bvp,"1647611471,02188","58,05838"
E4_Bvp,"1647611471,03751","55,01368"
E4_Bvp,"1647611471,05314","50,37508"
E4_Bvp,"1647611471,06876","44,89954"
E4_Bvp,"1647611471,08439","39,2197"
E4_Bvp,"1647611471,10001","33,84237"
E4_Bvp,"1647611471,11564","29,07453"
E4_Bvp,"1647611471,13126","24,99906"
E4_Bvp,"1647611471,14689","21,46122"
E4_Bvp,"1647611471,16252","18,12628"
E4_Bvp,"1647611471,17814","14,6269"
E4_Bvp,"1647611471,19377","10,61872"
E4_Bvp,"1647611471,20939","6,0144"
E4_Bvp,"1647611471,22502","0,9276772"
E4_Bvp,"1647611471,24064","-4,436903"
E4_Bvp,"1647611471,25627","-10,01838"
E4_Bvp,"1647611471,2719","-16,02948"
E4_Bvp,"1647611471,28752","-22,83624"
E4_Bvp,"1647611471,30315","-30,59012"
E4_Bvp,"1647611471,31877","-38,87045"
E4_Bvp,"1647611471,3344","-46,66883"
E4_Bvp,"1647611471,35002","-52,66058"
E4_Bvp,"1647611471,36565","-56,051"
E4_Bvp,"1647611471,38128","-57,12315"
E4_Bvp,"1647611471,3969","-57,3821"
E4_Bvp,"1647611471,41253","-59,00258"
E4_Bvp,"1647611471,42815","-63,90302"
E4_Bvp,"1647611471,44378","-72,8088"
E4_Bvp,"1647611471,4594","-84,81928"
E4_Bvp,"1647611471,47503","-97,5195"
E4_Bvp,"1647611471,49066","-107,4554"
E4_Bvp,"1647611471,50628","-111,1468"
E4_Bvp,"1647611471,52191","-106,009"
E4_Bvp,"1647611471,53753","-90,97028"
E4_Bvp,"1647611471,55316","-66,63319"
E4_Bvp,"1647611471,56878","-34,93088"
E4_Bvp,"1647611471,58441","1,444508"
E4_Bvp,"1647611471,60004","39,71854"
E4_Bvp,"1647611471,61566","77,16647"
E4_Bvp,"1647611471,63129","111,1994"
E4_Bvp,"1647611471,64691","139,1116"
E4_Bvp,"1647611471,66254","158,2246"
E4_Bvp,"1647611471,67816","166,3468"
E4_Bvp,"1647611471,69379","162,4301"
E4_Bvp,"1647611471,70942","147,0205"
E4_Bvp,"1647611471,72504","122,1083"
E4_Bvp,"1647611471,74067","90,5248"
E4_Bvp,"1647611471,75629","55,1847"
E4_Bvp,"1647611471,77192","18,94925"
E4_Bvp,"1647611471,78754","-15,09806"
E4_Bvp,"1647611471,80317","-43,12258"
E4_Bvp,"1647611471,8188","-60,69828"
E4_Bvp,"1647611471,83442","-63,85478"
E4_Bvp,"1647611471,85005","-50,64288"
E4_Bvp,"1647611471,86567","-22,45362"
E4_Bvp,"1647611471,8813","15,80427"
E4_Bvp,"1647611471,89692","56,76875"
E4_Bvp,"1647611471,91255","92,73901"
E4_Bvp,"1647611471,92818","117,7002"
E4_Bvp,"1647611471,9438","128,6204"
E4_Bvp,"1647611471,95943","125,5489"
E4_Bvp,"1647611471,97505","110,7015"
E4_Bvp,"1647611471,99068","87,14494"
E4_Bvp,"1647611472,0063","57,84"
E4_Bvp,"1647611472,02193","25,12551"
E4_Bvp,"1647611472,03756","-9,212955"
E4_Bvp,"1647611472,05318","-43,63111"
E4_Bvp,"1647611472,06881","-76,54652"
E4_Bvp,"1647611472,08443","-106,2827"
E4_Bvp,"1647611472,10006","-131,2223"
E4_Bvp,"1647611472,11568","-150,0733"
E4_Bvp,"1647611472,13131","-162,1178"
E4_Bvp,"1647611472,14694","-167,168"
E4_Bvp,"1647611472,16256","-165,3559"
E4_Bvp,"1647611472,17819","-156,8609"
E4_Bvp,"1647611472,19381","-141,782"
E4_Bvp,"1647611472,20944","-120,4208"
E4_Bvp,"1647611472,22506","-93,76283"
E4_Bvp,"1647611472,24069","-63,72877"
E4_Bvp,"1647611472,25632","-33,15252"
E4_Bvp,"1647611472,27194","-5,139151"
E4_Bvp,"1647611472,28757","17,84892"
E4_Bvp,"1647611472,30319","34,87527"
E4_Bvp,"1647611472,31882","46,8899"
E4_Bvp,"1647611472,33445","56,33839"
E4_Bvp,"1647611472,35007","65,92777"
E4_Bvp,"1647611472,3657","77,17959"
E4_Bvp,"1647611472,38132","89,58251"
E4_Bvp,"1647611472,39695","100,5392"
E4_Bvp,"1647611472,41257","106,4401"
E4_Bvp,"1647611472,4282","104,0602"
E4_Bvp,"1647611472,44383","91,75184"
E4_Bvp,"1647611472,45945","69,87215"
E4_Bvp,"1647611472,47508","40,39857"
E4_Bvp,"1647611472,4907","6,118077"
E4_Bvp,"1647611472,50633","-30,07736"
E4_Bvp,"1647611472,52195","-65,48801"
E4_Bvp,"1647611472,53758","-97,48363"
E4_Bvp,"1647611472,55321","-123,5403"
E4_Bvp,"1647611472,56883","-141,5311"
E4_Bvp,"1647611472,58446","-150,2316"
E4_Bvp,"1647611472,60008","-149,7626"
E4_Bvp,"1647611472,61571","-141,4537"
E4_Bvp,"1647611472,63133","-127,2632"
E4_Bvp,"1647611472,64696","-108,9662"
E4_Bvp,"1647611472,66259","-87,76836"
E4_Bvp,"1647611472,67821","-64,41604"
E4_Bvp,"1647611472,69384","-39,71735"
E4_Bvp,"1647611472,70946","-15,01116"
E4_Bvp,"1647611472,72509","7,701735"
E4_Bvp,"1647611472,74071","26,19346"
E4_Bvp,"1647611472,75634","38,84406"
E4_Bvp,"1647611472,77197","45,37206"
E4_Bvp,"1647611472,78759","47,13599"
E4_Bvp,"1647611472,80322","46,7201"
E4_Bvp,"1647611472,81884","46,88494"
E4_Bvp,"1647611472,83447","49,66981"
E4_Bvp,"1647611472,85009","55,73948"
E4_Bvp,"1647611472,86572","64,42339"
E4_Bvp,"1647611472,88135","74,22701"
E4_Bvp,"1647611472,89697","83,58454"
E4_Bvp,"1647611472,9126","91,47219"
E4_Bvp,"1647611472,92822","97,55751"
E4_Bvp,"1647611472,94385","101,9765"
E4_Bvp,"1647611472,95947","104,8945"
E4_Bvp,"1647611472,9751","106,2139"
E4_Bvp,"1647611472,99073","105,5715"
E4_Bvp,"1647611473,00635","102,7008"
E4_Bvp,"1647611473,02198","97,66002"
E4_Bvp,"1647611473,0376","90,95309"
E4_Bvp,"1647611473,05323","83,29437"
E4_Bvp,"1647611473,06885","75,24757"
E4_Bvp,"1647611473,08448","66,92633"
E4_Bvp,"1647611473,10011","58,05934"
E4_Bvp,"1647611473,11573","48,29561"
E4_Bvp,"1647611473,13136","37,51017"
E4_Bvp,"1647611473,14698","25,98981"
E4_Bvp,"1647611473,16261","14,21779"
E4_Bvp,"1647611473,17823","2,610245"
E4_Bvp,"1647611473,19386","-8,75333"
E4_Bvp,"1647611473,20949","-20,12434"
E4_Bvp,"1647611473,22511","-31,6516"
E4_Bvp,"1647611473,24074","-42,87235"
E4_Bvp,"1647611473,25636","-52,33953"
E4_Bvp,"1647611473,27199","-57,82411"
E4_Bvp,"1647611473,28761","-57,09059"
E4_Bvp,"1647611473,30324","-48,81279"
E4_Bvp,"1647611473,31887","-33,39952"
E4_Bvp,"1647611473,33449","-13,04825"
E4_Bvp,"1647611473,35012","8,734482"
E4_Bvp,"1647611473,36574","28,26131"
E4_Bvp,"1647611473,38137","42,74297"
E4_Bvp,"1647611473,39699","50,95844"
E4_Bvp,"1647611473,41262","53,28905"
E4_Bvp,"1647611473,42825","51,13544"
E4_Bvp,"1647611473,44387","46,12794"
E4_Bvp,"1647611473,4595","39,47023"
E4_Bvp,"1647611473,47512","31,71565"
E4_Bvp,"1647611473,49075","22,81395"
E4_Bvp,"1647611473,50637","12,56835"
E4_Bvp,"1647611473,522","0,8965559"
E4_Bvp,"1647611473,53763","-11,88392"
E4_Bvp,"1647611473,55325","-25,09788"
E4_Bvp,"1647611473,56888","-37,85342"
E4_Bvp,"1647611473,5845","-49,23985"
E4_Bvp,"1647611473,60013","-58,49072"
E4_Bvp,"1647611473,61575","-65,01772"
E4_Bvp,"1647611473,63138","-68,44088"
E4_Bvp,"1647611473,64701","-68,67538"
E4_Bvp,"1647611473,66263","-66,04537"
E4_Bvp,"1647611473,67826","-61,36202"
E4_Bvp,"1647611473,69388","-55,83479"
E4_Bvp,"1647611473,70951","-50,71762"
E4_Bvp,"1647611473,72513","-46,8658"
E4_Bvp,"1647611473,74076","-44,27416"
E4_Bvp,"1647611473,75639","-42,01979"
E4_Bvp,"1647611473,77201","-38,61205"
E4_Bvp,"1647611473,78764","-32,74196"
E4_Bvp,"1647611473,80326","-23,96917"
E4_Bvp,"1647611473,81889","-12,9325"
E4_Bvp,"1647611473,83451","-1,121502"
E4_Bvp,"1647611473,85014","9,814159"
E4_Bvp,"1647611473,86577","18,62691"
E4_Bvp,"1647611473,88139","24,72936"
E4_Bvp,"1647611473,89702","28,0096"
E4_Bvp,"1647611473,91264","28,5196"
E4_Bvp,"1647611473,92827","26,19505"
E4_Bvp,"1647611473,94389","20,95021"
E4_Bvp,"1647611473,95952","12,9411"
E4_Bvp,"1647611473,97515","2,865067"
E4_Bvp,"1647611473,99077","-8,015049"
E4_Bvp,"1647611474,0064","-18,09292"
E4_Bvp,"1647611474,02202","-25,86644"
E4_Bvp,"1647611474,03765","-30,25955"
E4_Bvp,"1647611474,05327","-30,91281"
E4_Bvp,"1647611474,0689","-28,13252"
E4_Bvp,"1647611474,08453","-22,83018"
E4_Bvp,"1647611474,10015","-16,39072"
E4_Bvp,"1647611474,11578","-10,50846"
E4_Bvp,"1647611474,1314","-6,848553"
E4_Bvp,"1647611474,14703","-6,580349"
E4_Bvp,"1647611474,16265","-9,847237"
E4_Bvp,"1647611474,17828","-15,42265"
E4_Bvp,"1647611474,19391","-20,91225"
E4_Bvp,"1647611474,20953","-23,41433"
E4_Bvp,"1647611474,22516","-20,58023"
E4_Bvp,"1647611474,24078","-11,47232"
E4_Bvp,"1647611474,25641","2,890476"
E4_Bvp,"1647611474,27203","19,96759"
E4_Bvp,"1647611474,28766","36,59228"
E4_Bvp,"1647611474,30329","50,05855"
E4_Bvp,"1647611474,31891","58,95258"
E4_Bvp,"1647611474,33454","63,24479"
E4_Bvp,"1647611474,35016","63,92221"
E4_Bvp,"1647611474,36579","62,18179"
E4_Bvp,"1647611474,38141","58,9902"
E4_Bvp,"1647611474,39704","54,81628"
E4_Bvp,"1647611474,41267","49,8335"
E4_Bvp,"1647611474,42829","44,21006"
E4_Bvp,"1647611474,44392","38,26247"
E4_Bvp,"1647611474,45954","32,48693"
E4_Bvp,"1647611474,47517","27,31007"
E4_Bvp,"1647611474,49079","22,94078"
E4_Bvp,"1647611474,50642","19,25845"
E4_Bvp,"1647611474,52205","15,84344"
E4_Bvp,"1647611474,53767","12,08762"
E4_Bvp,"1647611474,5533","7,374275"
E4_Bvp,"1647611474,56892","1,150429"
E4_Bvp,"1647611474,58455","-6,929283"
E4_Bvp,"1647611474,60017","-16,76617"
E4_Bvp,"1647611474,6158","-27,67376"
E4_Bvp,"1647611474,63143","-38,18204"
E4_Bvp,"1647611474,64705","-46,19066"
E4_Bvp,"1647611474,66268","-49,42617"
E4_Bvp,"1647611474,6783","-46,20545"
E4_Bvp,"1647611474,69393","-36,10497"
E4_Bvp,"1647611474,70955","-20,28129"
E4_Bvp,"1647611474,72518","-1,285004"
E4_Bvp,"1647611474,74081","17,78109"
E4_Bvp,"1647611474,75643","34,19708"
E4_Bvp,"1647611474,77206","46,42846"
E4_Bvp,"1647611474,78768","54,28081"
E4_Bvp,"1647611474,80331","58,60982"
E4_Bvp,"1647611474,81893","60,6488"
E4_Bvp,"1647611474,83456","61,45251"
E4_Bvp,"1647611474,85019","61,73562"
E4_Bvp,"1647611474,86581","61,75704"
E4_Bvp,"1647611474,88144","61,63158"
E4_Bvp,"1647611474,89706","61,38396"
E4_Bvp,"1647611474,91269","61,02082"
E4_Bvp,"1647611474,92832","60,3269"
E4_Bvp,"1647611474,94394","58,8291"
E4_Bvp,"1647611474,95957","55,80627"
E4_Bvp,"1647611474,97519","50,52922"
E4_Bvp,"1647611474,99082","42,57057"
E4_Bvp,"1647611475,00644","31,9836"
E4_Bvp,"1647611475,02207","19,38681"
E4_Bvp,"1647611475,0377","5,708481"
E4_Bvp,"1647611475,05332","-8,098267"
E4_Bvp,"1647611475,06895","-21,48442"
E4_Bvp,"1647611475,08457","-34,31342"
E4_Bvp,"1647611475,1002","-46,64305"
E4_Bvp,"1647611475,11582","-58,2534"
E4_Bvp,"1647611475,13145","-68,26175"
E4_Bvp,"1647611475,14708","-75,17677"
E4_Bvp,"1647611475,1627","-77,39182"
E4_Bvp,"1647611475,17833","-73,99666"
E4_Bvp,"1647611475,19395","-65,34776"
E4_Bvp,"1647611475,20958","-53,15358"
E4_Bvp,"1647611475,2252","-39,86169"
E4_Bvp,"1647611475,24083","-27,8011"
E4_Bvp,"1647611475,25646","-18,42867"
E4_Bvp,"1647611475,27208","-12,00146"
E4_Bvp,"1647611475,28771","-7,873535"
E4_Bvp,"1647611475,30333","-4,99826"
E4_Bvp,"1647611475,31896","-2,499191"
E4_Bvp,"1647611475,33458","-0,005691528"
E4_Bvp,"1647611475,35021","2,470612"
E4_Bvp,"1647611475,36584","4,674088"
E4_Bvp,"1647611475,38146","6,337143"
E4_Bvp,"1647611475,39709","7,094574"
E4_Bvp,"1647611475,41271","6,564835"
E4_Bvp,"1647611475,42834","4,199936"
E4_Bvp,"1647611475,44396","-0,5520935"
E4_Bvp,"1647611475,45959","-8,261276"
E4_Bvp,"1647611475,47522","-19,33658"
E4_Bvp,"1647611475,49084","-33,75261"
E4_Bvp,"1647611475,50647","-50,89449"
E4_Bvp,"1647611475,52209","-69,52066"
E4_Bvp,"1647611475,53772","-88,02132"
E4_Bvp,"1647611475,55334","-104,7546"
E4_Bvp,"1647611475,56897","-118,4279"
E4_Bvp,"1647611475,5846","-128,2488"
E4_Bvp,"1647611475,60022","-133,8109"
E4_Bvp,"1647611475,61585","-134,7701"
E4_Bvp,"1647611475,63147","-130,5728"
E4_Bvp,"1647611475,6471","-120,5128"
E4_Bvp,"1647611475,66272","-104,1799"
E4_Bvp,"1647611475,67835","-82,04562"
E4_Bvp,"1647611475,69398","-55,83255"
E4_Bvp,"1647611475,7096","-28,42566"
E4_Bvp,"1647611475,72523","-3,13327"
E4_Bvp,"1647611475,74085","17,37"
E4_Bvp,"1647611475,75648","31,81215"
E4_Bvp,"1647611475,7721","40,63007"
E4_Bvp,"1647611475,78773","45,40332"
E4_Bvp,"1647611475,80336","48,06723"
E4_Bvp,"1647611475,81898","50,12671"
E4_Bvp,"1647611475,83461","52,29141"
E4_Bvp,"1647611475,85023","54,53421"
E4_Bvp,"1647611475,86586","56,46945"
E4_Bvp,"1647611475,88148","57,7193"
E4_Bvp,"1647611475,89711","58,02242"
E4_Bvp,"1647611475,91274","57,30736"
E4_Bvp,"1647611475,92836","55,44722"
E4_Bvp,"1647611475,94399","52,29327"
E4_Bvp,"1647611475,95961","47,7883"
E4_Bvp,"1647611475,97524","42,00078"
E4_Bvp,"1647611475,99086","35,14645"
E4_Bvp,"1647611476,00649","27,52159"
E4_Bvp,"1647611476,02212","19,37215"
E4_Bvp,"1647611476,03774","10,72546"
E4_Bvp,"1647611476,05337","1,321823"
E4_Bvp,"1647611476,06899","-9,175278"
E4_Bvp,"1647611476,08462","-20,76546"
E4_Bvp,"1647611476,10024","-32,70586"
E4_Bvp,"1647611476,11587","-43,28487"
E4_Bvp,"1647611476,1315","-50,11159"
E4_Bvp,"1647611476,14712","-50,83469"
E4_Bvp,"1647611476,16275","-44,06531"
E4_Bvp,"1647611476,17837","-30,03734"
E4_Bvp,"1647611476,194","-10,70744"
E4_Bvp,"1647611476,20962","10,95274"
E4_Bvp,"1647611476,22525","31,91628"
E4_Bvp,"1647611476,24088","50,04459"
E4_Bvp,"1647611476,2565","64,3535"
E4_Bvp,"1647611476,27213","74,69655"
E4_Bvp,"1647611476,28775","81,1217"
E4_Bvp,"1647611476,30338","83,31851"
E4_Bvp,"1647611476,319","80,51726"
E4_Bvp,"1647611476,33463","71,84985"
E4_Bvp,"1647611476,35026","56,95135"
E4_Bvp,"1647611476,36588","36,33978"
E4_Bvp,"1647611476,38151","11,46419"
E4_Bvp,"1647611476,39713","-15,62708"
E4_Bvp,"1647611476,41276","-42,76457"
E4_Bvp,"1647611476,42838","-68,09604"
E4_Bvp,"1647611476,44401","-90,32188"
E4_Bvp,"1647611476,45964","-108,8094"
E4_Bvp,"1647611476,47526","-123,5391"
E4_Bvp,"1647611476,49089","-135,0104"
E4_Bvp,"1647611476,50651","-144,1556"
E4_Bvp,"1647611476,52214","-152,0478"
E4_Bvp,"1647611476,53776","-159,4706"
E4_Bvp,"1647611476,55339","-166,4185"
E4_Bvp,"1647611476,56902","-171,6579"
E4_Bvp,"1647611476,58464","-172,8603"
E4_Bvp,"1647611476,60027","-167,2038"
E4_Bvp,"1647611476,61589","-152,3816"
E4_Bvp,"1647611476,63152","-127,6511"
E4_Bvp,"1647611476,64714","-94,37424"
E4_Bvp,"1647611476,66277","-55,63843"
E4_Bvp,"1647611476,6784","-15,06818"
E4_Bvp,"1647611476,69402","24,58052"
E4_Bvp,"1647611476,70965","62,23743"
E4_Bvp,"1647611476,72527","98,24237"
E4_Bvp,"1647611476,7409","133,1369"
E4_Bvp,"1647611476,75652","166,3532"
E4_Bvp,"1647611476,77215","195,4875"
E4_Bvp,"1647611476,78778","216,6354"
E4_Bvp,"1647611476,8034","225,877"
E4_Bvp,"1647611476,81903","220,9769"
E4_Bvp,"1647611476,83465","202,3974"
E4_Bvp,"1647611476,85028","173,3003"
E4_Bvp,"1647611476,8659","138,598"
E4_Bvp,"1647611476,88153","103,4295"
E4_Bvp,"1647611476,89716","72,01335"
E4_Bvp,"1647611476,91278","47,1562"
E4_Bvp,"1647611476,92841","30,08168"
E4_Bvp,"1647611476,94403","20,68854"
E4_Bvp,"1647611476,95966","17,76849"
E4_Bvp,"1647611476,97528","19,06786"
E4_Bvp,"1647611476,99091","21,60458"
E4_Bvp,"1647611477,00654","22,23265"
E4_Bvp,"1647611477,02216","18,46094"
E4_Bvp,"1647611477,03779","9,378632"
E4_Bvp,"1647611477,05341","-3,970245"
E4_Bvp,"1647611477,06904","-19,06126"
E4_Bvp,"1647611477,08467","-33,08423"
E4_Bvp,"1647611477,10029","-44,31763"
E4_Bvp,"1647611477,11592","-52,85367"
E4_Bvp,"1647611477,13154","-60,21808"
E4_Bvp,"1647611477,14717","-68,20894"
E4_Bvp,"1647611477,16279","-77,55359"
E4_Bvp,"1647611477,17842","-87,08226"
E4_Bvp,"1647611477,19405","-93,8802"
E4_Bvp,"1647611477,20967","-94,5784"
E4_Bvp,"1647611477,2253","-86,9856"
E4_Bvp,"1647611477,24092","-71,58908"
E4_Bvp,"1647611477,25655","-51,71776"
E4_Bvp,"1647611477,27217","-32,31244"
E4_Bvp,"1647611477,2878","-18,00159"
E4_Bvp,"1647611477,30343","-11,15939"
E4_Bvp,"1647611477,31905","-11,08992"
E4_Bvp,"1647611477,33468","-14,74629"
E4_Bvp,"1647611477,3503","-18,54674"
E4_Bvp,"1647611477,36593","-20,11312"
E4_Bvp,"1647611477,38155","-19,25767"
E4_Bvp,"1647611477,39718","-17,57111"
E4_Bvp,"1647611477,41281","-16,9567"
E4_Bvp,"1647611477,42843","-18,26797"
E4_Bvp,"1647611477,44406","-20,94595"
E4_Bvp,"1647611477,45968","-23,67615"
E4_Bvp,"1647611477,47531","-25,49794"
E4_Bvp,"1647611477,49093","-26,53145"
E4_Bvp,"1647611477,50656","-27,61677"
E4_Bvp,"1647611477,52219","-29,50835"
E4_Bvp,"1647611477,53781","-32,24907"
E4_Bvp,"1647611477,55344","-34,99728"
E4_Bvp,"1647611477,56906","-36,58034"
E4_Bvp,"1647611477,58469","-36,26292"
E4_Bvp,"1647611477,60031","-34,28424"
E4_Bvp,"1647611477,61594","-31,82359"
E4_Bvp,"1647611477,63157","-30,36556"
E4_Bvp,"1647611477,64719","-30,97393"
E4_Bvp,"1647611477,66282","-33,82793"
E4_Bvp,"1647611477,67844","-38,29724"
E4_Bvp,"1647611477,69407","-43,37143"
E4_Bvp,"1647611477,70969","-48,2862"
E4_Bvp,"1647611477,72532","-52,8173"
E4_Bvp,"1647611477,74095","-57,22404"
E4_Bvp,"1647611477,75657","-61,89478"
E4_Bvp,"1647611477,7722","-66,89679"
E4_Bvp,"1647611477,78782","-71,72684"
E4_Bvp,"1647611477,80345","-75,31263"
E4_Bvp,"1647611477,81907","-76,22399"
E4_Bvp,"1647611477,8347","-73,06615"
E4_Bvp,"1647611477,85033","-64,87138"
E4_Bvp,"1647611477,86595","-51,42053"
E4_Bvp,"1647611477,88158","-33,42306"
E4_Bvp,"1647611477,8972","-12,43339"
E4_Bvp,"1647611477,91283","9,516537"
E4_Bvp,"1647611477,92845","30,59385"
E4_Bvp,"1647611477,94408","49,80244"
E4_Bvp,"1647611477,95971","67,36781"
E4_Bvp,"1647611477,97533","84,4214"
E4_Bvp,"1647611477,99096","102,2085"
E4_Bvp,"1647611478,00658","121,1049"
E4_Bvp,"1647611478,02221","140,0143"
E4_Bvp,"1647611478,03783","156,5633"
E4_Bvp,"1647611478,05346","168,0197"
E4_Bvp,"1647611478,06909","172,4973"
E4_Bvp,"1647611478,08471","169,7706"
E4_Bvp,"1647611478,10034","161,2657"
E4_Bvp,"1647611478,11596","149,3474"
E4_Bvp,"1647611478,13159","136,2397"
E4_Bvp,"1647611478,14721","123,2627"
E4_Bvp,"1647611478,16284","110,7066"
E4_Bvp,"1647611478,17847","98,21394"
E4_Bvp,"1647611478,19409","85,3309"
E4_Bvp,"1647611478,20972","71,93418"
E4_Bvp,"1647611478,22534","58,3131"
E4_Bvp,"1647611478,24097","44,88113"
E4_Bvp,"1647611478,25659","31,93615"
E4_Bvp,"1647611478,27222","19,42697"
E4_Bvp,"1647611478,28785","6,974205"
E4_Bvp,"1647611478,30347","-5,849731"
E4_Bvp,"1647611478,3191","-19,16908"
E4_Bvp,"1647611478,33472","-32,59757"
E4_Bvp,"1647611478,35035","-45,2373"
E4_Bvp,"1647611478,36597","-56,01286"
E4_Bvp,"1647611478,3816","-64,13443"
E4_Bvp,"1647611478,39723","-69,29225"
E4_Bvp,"1647611478,41285","-71,53822"
E4_Bvp,"1647611478,42848","-70,964"
E4_Bvp,"1647611478,4441","-67,38739"
E4_Bvp,"1647611478,45973","-60,394"
E4_Bvp,"1647611478,47535","-49,76289"
E4_Bvp,"1647611478,49098","-35,9594"
E4_Bvp,"1647611478,50661","-20,32513"
E4_Bvp,"1647611478,52223","-4,906677"
E4_Bvp,"1647611478,53786","8,31424"
E4_Bvp,"1647611478,55348","18,11807"
E4_Bvp,"1647611478,56911","24,34042"
E4_Bvp,"1647611478,58473","27,56714"
E4_Bvp,"1647611478,60036","28,42157"
E4_Bvp,"1647611478,61599","27,01102"
E4_Bvp,"1647611478,63161","22,78764"
