ST,time,values
E4_Temperature,"1641384276,88043","33,79"
E4_Temperature,"1641384277,13045","33,79"
E4_Temperature,"1641384277,38046","33,83"
E4_Temperature,"1641384277,63047","33,83"
E4_Temperature,"1641384277,88048","33,83"
E4_Temperature,"1641384278,13049","33,83"
E4_Temperature,"1641384278,3805","33,81"
E4_Temperature,"1641384278,63051","33,81"
E4_Temperature,"1641384278,88053","33,81"
E4_Temperature,"1641384279,13054","33,81"
E4_Temperature,"1641384279,38055","33,83"
E4_Temperature,"1641384279,63056","33,83"
E4_Temperature,"1641384279,88057","33,83"
E4_Temperature,"1641384280,13058","33,83"
E4_Temperature,"1641384280,3806","33,81"
E4_Temperature,"1641384280,63061","33,81"
E4_Temperature,"1641384280,88062","33,81"
E4_Temperature,"1641384281,13063","33,81"
E4_Temperature,"1641384281,38064","33,81"
E4_Temperature,"1641384281,63065","33,81"
E4_Temperature,"1641384281,88067","33,81"
E4_Temperature,"1641384282,13068","33,81"
E4_Temperature,"1641384282,38069","33,83"
E4_Temperature,"1641384282,6307","33,83"
E4_Temperature,"1641384282,88071","33,83"
E4_Temperature,"1641384283,13072","33,83"
E4_Temperature,"1641384283,38073","33,83"
E4_Temperature,"1641384283,63075","33,83"
E4_Temperature,"1641384283,88076","33,83"
E4_Temperature,"1641384284,13077","33,83"
E4_Temperature,"1641384284,38078","33,83"
E4_Temperature,"1641384284,63079","33,83"
E4_Temperature,"1641384284,8808","33,83"
E4_Temperature,"1641384285,13082","33,83"
E4_Temperature,"1641384285,38083","33,83"
E4_Temperature,"1641384285,63084","33,83"
E4_Temperature,"1641384285,88085","33,83"
E4_Temperature,"1641384286,13086","33,83"
E4_Temperature,"1641384286,38087","33,83"
E4_Temperature,"1641384286,63088","33,83"
E4_Temperature,"1641384286,8809","33,83"
E4_Temperature,"1641384287,13091","33,83"
E4_Temperature,"1641384287,38092","33,85"
E4_Temperature,"1641384287,63093","33,85"
E4_Temperature,"1641384287,88094","33,85"
E4_Temperature,"1641384288,13095","33,85"
E4_Temperature,"1641384288,38097","33,87"
E4_Temperature,"1641384288,63098","33,87"
E4_Temperature,"1641384288,88099","33,87"
E4_Temperature,"1641384289,131","33,87"
E4_Temperature,"1641384289,38101","33,85"
E4_Temperature,"1641384289,63102","33,85"
E4_Temperature,"1641384289,88104","33,85"
E4_Temperature,"1641384290,13105","33,85"
E4_Temperature,"1641384290,38106","33,85"
E4_Temperature,"1641384290,63107","33,85"
E4_Temperature,"1641384290,88108","33,85"
E4_Temperature,"1641384291,13109","33,85"
E4_Temperature,"1641384291,3811","33,85"
E4_Temperature,"1641384291,63112","33,85"
E4_Temperature,"1641384291,88113","33,85"
E4_Temperature,"1641384292,13114","33,85"
E4_Temperature,"1641384292,38115","33,85"
E4_Temperature,"1641384292,63116","33,85"
E4_Temperature,"1641384292,88117","33,85"
E4_Temperature,"1641384293,13119","33,85"
E4_Temperature,"1641384293,3812","33,87"
E4_Temperature,"1641384293,63121","33,87"
E4_Temperature,"1641384293,88122","33,87"
E4_Temperature,"1641384294,13123","33,87"
E4_Temperature,"1641384294,38124","33,85"
E4_Temperature,"1641384294,63126","33,85"
E4_Temperature,"1641384294,88127","33,85"
E4_Temperature,"1641384295,13128","33,85"
E4_Temperature,"1641384295,38129","33,87"
E4_Temperature,"1641384295,6313","33,87"
E4_Temperature,"1641384295,88131","33,87"
E4_Temperature,"1641384296,13132","33,87"
E4_Temperature,"1641384296,38134","33,87"
E4_Temperature,"1641384296,63135","33,87"
E4_Temperature,"1641384296,88136","33,87"
E4_Temperature,"1641384297,13137","33,87"
E4_Temperature,"1641384297,38138","33,87"
E4_Temperature,"1641384297,63139","33,87"
E4_Temperature,"1641384297,88141","33,87"
E4_Temperature,"1641384298,13142","33,87"
E4_Temperature,"1641384298,38143","33,85"
E4_Temperature,"1641384298,63144","33,85"
E4_Temperature,"1641384298,88145","33,85"
E4_Temperature,"1641384299,13146","33,85"
E4_Temperature,"1641384299,38148","33,87"
E4_Temperature,"1641384299,63149","33,87"
E4_Temperature,"1641384299,8815","33,87"
E4_Temperature,"1641384300,13151","33,87"
E4_Temperature,"1641384300,38152","33,87"
E4_Temperature,"1641384300,63153","33,87"
E4_Temperature,"1641384300,88154","33,87"
E4_Temperature,"1641384301,13156","33,87"
E4_Temperature,"1641384301,38157","33,91"
E4_Temperature,"1641384301,63158","33,91"
E4_Temperature,"1641384301,88159","33,91"
E4_Temperature,"1641384302,1316","33,91"
E4_Temperature,"1641384302,38161","33,87"
E4_Temperature,"1641384302,63163","33,87"
E4_Temperature,"1641384302,88164","33,87"
E4_Temperature,"1641384303,13165","33,87"
E4_Temperature,"1641384303,38166","33,91"
E4_Temperature,"1641384303,63167","33,91"
E4_Temperature,"1641384303,88168","33,91"
E4_Temperature,"1641384304,1317","33,91"
E4_Temperature,"1641384304,38171","33,87"
E4_Temperature,"1641384304,63172","33,87"
E4_Temperature,"1641384304,88173","33,87"
E4_Temperature,"1641384305,13174","33,87"
E4_Temperature,"1641384305,38175","33,89"
E4_Temperature,"1641384305,63176","33,89"
E4_Temperature,"1641384305,88178","33,89"
E4_Temperature,"1641384306,13179","33,89"
E4_Temperature,"1641384306,3818","33,91"
E4_Temperature,"1641384306,63181","33,91"
E4_Temperature,"1641384306,88182","33,91"
E4_Temperature,"1641384307,13183","33,91"
E4_Temperature,"1641384307,38185","33,91"
E4_Temperature,"1641384307,63186","33,91"
E4_Temperature,"1641384307,88187","33,91"
E4_Temperature,"1641384308,13188","33,91"
E4_Temperature,"1641384308,38189","33,89"
E4_Temperature,"1641384308,6319","33,89"
E4_Temperature,"1641384308,88192","33,89"
E4_Temperature,"1641384309,13193","33,89"
E4_Temperature,"1641384309,38194","33,91"
E4_Temperature,"1641384309,63195","33,91"
E4_Temperature,"1641384309,88196","33,91"
E4_Temperature,"1641384310,13197","33,91"
E4_Temperature,"1641384310,38198","33,93"
E4_Temperature,"1641384310,632","33,93"
E4_Temperature,"1641384310,88201","33,93"
E4_Temperature,"1641384311,13202","33,93"
E4_Temperature,"1641384311,38203","33,93"
E4_Temperature,"1641384311,63204","33,93"
E4_Temperature,"1641384311,88205","33,93"
E4_Temperature,"1641384312,13207","33,93"
E4_Temperature,"1641384312,38208","33,91"
E4_Temperature,"1641384312,63209","33,91"
E4_Temperature,"1641384312,8821","33,91"
E4_Temperature,"1641384313,13211","33,91"
E4_Temperature,"1641384313,38212","33,93"
E4_Temperature,"1641384313,63214","33,93"
E4_Temperature,"1641384313,88215","33,93"
E4_Temperature,"1641384314,13216","33,93"
E4_Temperature,"1641384314,38217","33,93"
E4_Temperature,"1641384314,63218","33,93"
E4_Temperature,"1641384314,88219","33,93"
E4_Temperature,"1641384315,1322","33,93"
E4_Temperature,"1641384315,38222","33,93"
E4_Temperature,"1641384315,63223","33,93"
E4_Temperature,"1641384315,88224","33,93"
E4_Temperature,"1641384316,13225","33,93"
E4_Temperature,"1641384316,38226","33,95"
E4_Temperature,"1641384316,63227","33,95"
E4_Temperature,"1641384316,88229","33,95"
E4_Temperature,"1641384317,1323","33,95"
E4_Temperature,"1641384317,38231","33,93"
E4_Temperature,"1641384317,63232","33,93"
E4_Temperature,"1641384317,88233","33,93"
E4_Temperature,"1641384318,13234","33,93"
E4_Temperature,"1641384318,38235","33,95"
E4_Temperature,"1641384318,63237","33,95"
E4_Temperature,"1641384318,88238","33,95"
E4_Temperature,"1641384319,13239","33,95"
E4_Temperature,"1641384319,3824","33,93"
E4_Temperature,"1641384319,63241","33,93"
E4_Temperature,"1641384319,88242","33,93"
E4_Temperature,"1641384320,13244","33,93"
E4_Temperature,"1641384320,38245","33,95"
E4_Temperature,"1641384320,63246","33,95"
E4_Temperature,"1641384320,88247","33,95"
E4_Temperature,"1641384321,13248","33,95"
E4_Temperature,"1641384321,38249","33,95"
E4_Temperature,"1641384321,63251","33,95"
E4_Temperature,"1641384321,88252","33,95"
E4_Temperature,"1641384322,13253","33,95"
E4_Temperature,"1641384322,38254","33,93"
E4_Temperature,"1641384322,63255","33,93"
E4_Temperature,"1641384322,88256","33,93"
E4_Temperature,"1641384323,13257","33,93"
E4_Temperature,"1641384323,38259","33,95"
E4_Temperature,"1641384323,6326","33,95"
E4_Temperature,"1641384323,88261","33,95"
E4_Temperature,"1641384324,13262","33,95"
E4_Temperature,"1641384324,38263","33,93"
E4_Temperature,"1641384324,63264","33,93"
E4_Temperature,"1641384324,88266","33,93"
E4_Temperature,"1641384325,13267","33,93"
E4_Temperature,"1641384325,38268","33,95"
E4_Temperature,"1641384325,63269","33,95"
E4_Temperature,"1641384325,8827","33,95"
E4_Temperature,"1641384326,13271","33,95"
E4_Temperature,"1641384326,38273","33,97"
E4_Temperature,"1641384326,63274","33,97"
E4_Temperature,"1641384326,88275","33,97"
E4_Temperature,"1641384327,13276","33,97"
E4_Temperature,"1641384327,38277","33,97"
E4_Temperature,"1641384327,63278","33,97"
E4_Temperature,"1641384327,88279","33,97"
E4_Temperature,"1641384328,13281","33,97"
E4_Temperature,"1641384328,38282","33,95"
E4_Temperature,"1641384328,63283","33,95"
E4_Temperature,"1641384328,88284","33,95"
E4_Temperature,"1641384329,13285","33,95"
E4_Temperature,"1641384329,38286","33,95"
E4_Temperature,"1641384329,63288","33,95"
E4_Temperature,"1641384329,88289","33,95"
E4_Temperature,"1641384330,1329","33,95"
E4_Temperature,"1641384330,38291","33,93"
E4_Temperature,"1641384330,63292","33,93"
E4_Temperature,"1641384330,88293","33,93"
E4_Temperature,"1641384331,13295","33,93"
E4_Temperature,"1641384331,38296","33,95"
E4_Temperature,"1641384331,63297","33,95"
E4_Temperature,"1641384331,88298","33,95"
E4_Temperature,"1641384332,13299","33,95"
E4_Temperature,"1641384332,383","33,97"
E4_Temperature,"1641384332,63301","33,97"
E4_Temperature,"1641384332,88303","33,97"
E4_Temperature,"1641384333,13304","33,97"
E4_Temperature,"1641384333,38305","33,95"
E4_Temperature,"1641384333,63306","33,95"
E4_Temperature,"1641384333,88307","33,95"
E4_Temperature,"1641384334,13308","33,95"
E4_Temperature,"1641384334,3831","33,97"
E4_Temperature,"1641384334,63311","33,97"
E4_Temperature,"1641384334,88312","33,97"
E4_Temperature,"1641384335,13313","33,97"
E4_Temperature,"1641384335,38314","33,99"
E4_Temperature,"1641384335,63315","33,99"
E4_Temperature,"1641384335,88317","33,99"
E4_Temperature,"1641384336,13318","33,99"
E4_Temperature,"1641384336,38319","33,97"
E4_Temperature,"1641384336,6332","33,97"
E4_Temperature,"1641384336,88321","33,97"
E4_Temperature,"1641384337,13322","33,97"
E4_Temperature,"1641384337,38323","33,99"
E4_Temperature,"1641384337,63325","33,99"
E4_Temperature,"1641384337,88326","33,99"
E4_Temperature,"1641384338,13327","33,99"
E4_Temperature,"1641384338,38328","33,99"
E4_Temperature,"1641384338,63329","33,99"
E4_Temperature,"1641384338,8833","33,99"
E4_Temperature,"1641384339,13332","33,99"
E4_Temperature,"1641384339,38333","33,99"
E4_Temperature,"1641384339,63334","33,99"
E4_Temperature,"1641384339,88335","33,99"
E4_Temperature,"1641384340,13336","33,99"
E4_Temperature,"1641384340,38337","34,01"
E4_Temperature,"1641384340,63339","34,01"
E4_Temperature,"1641384340,8834","34,01"
E4_Temperature,"1641384341,13341","34,01"
E4_Temperature,"1641384341,38342","34,01"
E4_Temperature,"1641384341,63343","34,01"
E4_Temperature,"1641384341,88344","34,01"
E4_Temperature,"1641384342,13345","34,01"
E4_Temperature,"1641384342,38347","34,01"
E4_Temperature,"1641384342,63348","34,01"
E4_Temperature,"1641384342,88349","34,01"
E4_Temperature,"1641384343,1335","34,01"
E4_Temperature,"1641384343,38351","34,01"
E4_Temperature,"1641384343,63352","34,01"
E4_Temperature,"1641384343,88354","34,01"
E4_Temperature,"1641384344,13355","34,01"
E4_Temperature,"1641384344,38356","34,01"
E4_Temperature,"1641384344,63357","34,01"
E4_Temperature,"1641384344,88358","34,01"
E4_Temperature,"1641384345,13359","34,01"
E4_Temperature,"1641384345,38361","34,01"
E4_Temperature,"1641384345,63362","34,01"
E4_Temperature,"1641384345,88363","34,01"
E4_Temperature,"1641384346,13364","34,01"
E4_Temperature,"1641384346,38365","34,01"
E4_Temperature,"1641384346,63366","34,01"
E4_Temperature,"1641384346,88367","34,01"
E4_Temperature,"1641384347,13369","34,01"
E4_Temperature,"1641384347,3837","34,01"
E4_Temperature,"1641384347,63371","34,01"
E4_Temperature,"1641384347,88372","34,01"
E4_Temperature,"1641384348,13373","34,01"
E4_Temperature,"1641384348,38374","34,03"
E4_Temperature,"1641384348,63376","34,03"
E4_Temperature,"1641384348,88377","34,03"
E4_Temperature,"1641384349,13378","34,03"
E4_Temperature,"1641384349,38379","34,03"
E4_Temperature,"1641384349,6338","34,03"
E4_Temperature,"1641384349,88381","34,03"
E4_Temperature,"1641384350,13383","34,03"
E4_Temperature,"1641384350,38384","34,01"
E4_Temperature,"1641384350,63385","34,01"
E4_Temperature,"1641384350,88386","34,01"
E4_Temperature,"1641384351,13387","34,01"
E4_Temperature,"1641384351,38388","34,01"
E4_Temperature,"1641384351,63389","34,01"
E4_Temperature,"1641384351,88391","34,01"
E4_Temperature,"1641384352,13392","34,01"
E4_Temperature,"1641384352,38393","34,03"
E4_Temperature,"1641384352,63394","34,03"
E4_Temperature,"1641384352,88395","34,03"
E4_Temperature,"1641384353,13396","34,03"
E4_Temperature,"1641384353,38398","34,01"
E4_Temperature,"1641384353,63399","34,01"
E4_Temperature,"1641384353,884","34,01"
E4_Temperature,"1641384354,13401","34,01"
E4_Temperature,"1641384354,38402","34,03"
E4_Temperature,"1641384354,63403","34,03"
E4_Temperature,"1641384354,88404","34,03"
E4_Temperature,"1641384355,13406","34,03"
E4_Temperature,"1641384355,38407","34,03"
E4_Temperature,"1641384355,63408","34,03"
E4_Temperature,"1641384355,88409","34,03"
E4_Temperature,"1641384356,1341","34,03"
E4_Temperature,"1641384356,38411","34,05"
E4_Temperature,"1641384356,63413","34,05"
E4_Temperature,"1641384356,88414","34,05"
E4_Temperature,"1641384357,13415","34,05"
E4_Temperature,"1641384357,38416","34,05"
E4_Temperature,"1641384357,63417","34,05"
E4_Temperature,"1641384357,88418","34,05"
E4_Temperature,"1641384358,1342","34,05"
E4_Temperature,"1641384358,38421","34,05"
E4_Temperature,"1641384358,63422","34,05"
E4_Temperature,"1641384358,88423","34,05"
E4_Temperature,"1641384359,13424","34,05"
E4_Temperature,"1641384359,38425","34,05"
E4_Temperature,"1641384359,63426","34,05"
E4_Temperature,"1641384359,88428","34,05"
E4_Temperature,"1641384360,13429","34,05"
E4_Temperature,"1641384360,3843","34,05"
E4_Temperature,"1641384360,63431","34,05"
E4_Temperature,"1641384360,88432","34,05"
E4_Temperature,"1641384361,13433","34,05"
E4_Temperature,"1641384361,38435","34,05"
E4_Temperature,"1641384361,63436","34,05"
E4_Temperature,"1641384361,88437","34,05"
E4_Temperature,"1641384362,13438","34,05"
E4_Temperature,"1641384362,38439","34,05"
E4_Temperature,"1641384362,6344","34,05"
E4_Temperature,"1641384362,88442","34,05"
E4_Temperature,"1641384363,13443","34,05"
E4_Temperature,"1641384363,38444","34,07"
E4_Temperature,"1641384363,63445","34,07"
E4_Temperature,"1641384363,88446","34,07"
E4_Temperature,"1641384364,13447","34,07"
E4_Temperature,"1641384364,38448","34,07"
E4_Temperature,"1641384364,6345","34,07"
E4_Temperature,"1641384364,88451","34,07"
E4_Temperature,"1641384365,13452","34,07"
E4_Temperature,"1641384365,38453","34,07"
E4_Temperature,"1641384365,63454","34,07"
E4_Temperature,"1641384365,88455","34,07"
E4_Temperature,"1641384366,13457","34,07"
E4_Temperature,"1641384366,38458","34,07"
E4_Temperature,"1641384366,63459","34,07"
E4_Temperature,"1641384366,8846","34,07"
E4_Temperature,"1641384367,13461","34,07"
E4_Temperature,"1641384367,38462","34,07"
E4_Temperature,"1641384367,63464","34,07"
E4_Temperature,"1641384367,88465","34,07"
E4_Temperature,"1641384368,13466","34,07"
E4_Temperature,"1641384368,38467","34,07"
E4_Temperature,"1641384368,63468","34,07"
E4_Temperature,"1641384368,88469","34,07"
E4_Temperature,"1641384369,1347","34,07"
E4_Temperature,"1641384369,38472","34,07"
E4_Temperature,"1641384369,63473","34,07"
E4_Temperature,"1641384369,88474","34,07"
E4_Temperature,"1641384370,13475","34,07"
E4_Temperature,"1641384370,38476","34,09"
E4_Temperature,"1641384370,63477","34,09"
E4_Temperature,"1641384370,88479","34,09"
E4_Temperature,"1641384371,1348","34,09"
E4_Temperature,"1641384371,38481","34,07"
E4_Temperature,"1641384371,63482","34,07"
E4_Temperature,"1641384371,88483","34,07"
E4_Temperature,"1641384372,13484","34,07"
E4_Temperature,"1641384372,38486","34,07"
E4_Temperature,"1641384372,63487","34,07"
E4_Temperature,"1641384372,88488","34,07"
E4_Temperature,"1641384373,13489","34,07"
E4_Temperature,"1641384373,3849","34,05"
E4_Temperature,"1641384373,63491","34,05"
E4_Temperature,"1641384373,88492","34,05"
E4_Temperature,"1641384374,13494","34,05"
E4_Temperature,"1641384374,38495","34,07"
E4_Temperature,"1641384374,63496","34,07"
E4_Temperature,"1641384374,88497","34,07"
E4_Temperature,"1641384375,13498","34,07"
E4_Temperature,"1641384375,38499","34,09"
E4_Temperature,"1641384375,63501","34,09"
E4_Temperature,"1641384375,88502","34,09"
E4_Temperature,"1641384376,13503","34,09"
E4_Temperature,"1641384376,38504","34,09"
E4_Temperature,"1641384376,63505","34,09"
E4_Temperature,"1641384376,88506","34,09"
E4_Temperature,"1641384377,13508","34,09"
E4_Temperature,"1641384377,38509","34,11"
E4_Temperature,"1641384377,6351","34,11"
E4_Temperature,"1641384377,88511","34,11"
E4_Temperature,"1641384378,13512","34,11"
E4_Temperature,"1641384378,38513","34,11"
E4_Temperature,"1641384378,63514","34,11"
E4_Temperature,"1641384378,88516","34,11"
E4_Temperature,"1641384379,13517","34,11"
E4_Temperature,"1641384379,38518","34,11"
E4_Temperature,"1641384379,63519","34,11"
E4_Temperature,"1641384379,8852","34,11"
E4_Temperature,"1641384380,13521","34,11"
E4_Temperature,"1641384380,38523","34,11"
E4_Temperature,"1641384380,63524","34,11"
E4_Temperature,"1641384380,88525","34,11"
E4_Temperature,"1641384381,13526","34,11"
E4_Temperature,"1641384381,38527","34,09"
E4_Temperature,"1641384381,63528","34,09"
E4_Temperature,"1641384381,88529","34,09"
E4_Temperature,"1641384382,13531","34,09"
E4_Temperature,"1641384382,38532","34,09"
E4_Temperature,"1641384382,63533","34,09"
E4_Temperature,"1641384382,88534","34,09"
E4_Temperature,"1641384383,13535","34,09"
E4_Temperature,"1641384383,38536","34,09"
E4_Temperature,"1641384383,63538","34,09"
E4_Temperature,"1641384383,88539","34,09"
E4_Temperature,"1641384384,1354","34,09"
E4_Temperature,"1641384384,38541","34,09"
E4_Temperature,"1641384384,63542","34,09"
E4_Temperature,"1641384384,88543","34,09"
E4_Temperature,"1641384385,13545","34,09"
E4_Temperature,"1641384385,38546","34,09"
E4_Temperature,"1641384385,63547","34,09"
E4_Temperature,"1641384385,88548","34,09"
E4_Temperature,"1641384386,13549","34,09"
E4_Temperature,"1641384386,3855","34,11"
E4_Temperature,"1641384386,63551","34,11"
E4_Temperature,"1641384386,88553","34,11"
E4_Temperature,"1641384387,13554","34,11"
E4_Temperature,"1641384387,38555","34,11"
E4_Temperature,"1641384387,63556","34,11"
E4_Temperature,"1641384387,88557","34,11"
E4_Temperature,"1641384388,13558","34,11"
E4_Temperature,"1641384388,3856","34,13"
E4_Temperature,"1641384388,63561","34,13"
E4_Temperature,"1641384388,88562","34,13"
E4_Temperature,"1641384389,13563","34,13"
E4_Temperature,"1641384389,38564","34,13"
E4_Temperature,"1641384389,63565","34,13"
E4_Temperature,"1641384389,88567","34,13"
E4_Temperature,"1641384390,13568","34,13"
E4_Temperature,"1641384390,38569","34,11"
E4_Temperature,"1641384390,6357","34,11"
E4_Temperature,"1641384390,88571","34,11"
E4_Temperature,"1641384391,13572","34,11"
E4_Temperature,"1641384391,38573","34,13"
E4_Temperature,"1641384391,63575","34,13"
E4_Temperature,"1641384391,88576","34,13"
E4_Temperature,"1641384392,13577","34,13"
E4_Temperature,"1641384392,38578","34,13"
E4_Temperature,"1641384392,63579","34,13"
E4_Temperature,"1641384392,8858","34,13"
E4_Temperature,"1641384393,13582","34,13"
E4_Temperature,"1641384393,38583","34,13"
E4_Temperature,"1641384393,63584","34,13"
E4_Temperature,"1641384393,88585","34,13"
E4_Temperature,"1641384394,13586","34,13"
E4_Temperature,"1641384394,38587","34,11"
E4_Temperature,"1641384394,63589","34,11"
E4_Temperature,"1641384394,8859","34,11"
E4_Temperature,"1641384395,13591","34,11"
E4_Temperature,"1641384395,38592","34,13"
E4_Temperature,"1641384395,63593","34,13"
E4_Temperature,"1641384395,88594","34,13"
E4_Temperature,"1641384396,13595","34,13"
E4_Temperature,"1641384396,38597","34,11"
E4_Temperature,"1641384396,63598","34,11"
E4_Temperature,"1641384396,88599","34,11"
E4_Temperature,"1641384397,136","34,11"
E4_Temperature,"1641384397,38601","34,13"
E4_Temperature,"1641384397,63602","34,13"
E4_Temperature,"1641384397,88604","34,13"
E4_Temperature,"1641384398,13605","34,13"
E4_Temperature,"1641384398,38606","34,11"
E4_Temperature,"1641384398,63607","34,11"
E4_Temperature,"1641384398,88608","34,11"
E4_Temperature,"1641384399,13609","34,11"
E4_Temperature,"1641384399,38611","34,11"
E4_Temperature,"1641384399,63612","34,11"
E4_Temperature,"1641384399,88613","34,11"
E4_Temperature,"1641384400,13614","34,11"
E4_Temperature,"1641384400,38615","34,13"
E4_Temperature,"1641384400,63616","34,13"
E4_Temperature,"1641384400,88617","34,13"
E4_Temperature,"1641384401,13619","34,13"
E4_Temperature,"1641384401,3862","34,15"
E4_Temperature,"1641384401,63621","34,15"
E4_Temperature,"1641384401,88622","34,15"
E4_Temperature,"1641384402,13623","34,15"
E4_Temperature,"1641384402,38624","34,13"
E4_Temperature,"1641384402,63626","34,13"
E4_Temperature,"1641384402,88627","34,13"
E4_Temperature,"1641384403,13628","34,13"
E4_Temperature,"1641384403,38629","34,17"
E4_Temperature,"1641384403,6363","34,17"
E4_Temperature,"1641384403,88631","34,17"
E4_Temperature,"1641384404,13633","34,17"
E4_Temperature,"1641384404,38634","34,15"
E4_Temperature,"1641384404,63635","34,15"
E4_Temperature,"1641384404,88636","34,15"
E4_Temperature,"1641384405,13637","34,15"
E4_Temperature,"1641384405,38638","34,15"
E4_Temperature,"1641384405,63639","34,15"
E4_Temperature,"1641384405,88641","34,15"
E4_Temperature,"1641384406,13642","34,15"
E4_Temperature,"1641384406,38643","34,15"
E4_Temperature,"1641384406,63644","34,15"
E4_Temperature,"1641384406,88645","34,15"
E4_Temperature,"1641384407,13646","34,15"
E4_Temperature,"1641384407,38648","34,15"
E4_Temperature,"1641384407,63649","34,15"
E4_Temperature,"1641384407,8865","34,15"
E4_Temperature,"1641384408,13651","34,15"
E4_Temperature,"1641384408,38652","34,13"
E4_Temperature,"1641384408,63653","34,13"
E4_Temperature,"1641384408,88654","34,13"
E4_Temperature,"1641384409,13656","34,13"
E4_Temperature,"1641384409,38657","34,15"
E4_Temperature,"1641384409,63658","34,15"
E4_Temperature,"1641384409,88659","34,15"
E4_Temperature,"1641384410,1366","34,15"
E4_Temperature,"1641384410,38661","34,15"
E4_Temperature,"1641384410,63663","34,15"
E4_Temperature,"1641384410,88664","34,15"
E4_Temperature,"1641384411,13665","34,15"
E4_Temperature,"1641384411,38666","34,15"
E4_Temperature,"1641384411,63667","34,15"
E4_Temperature,"1641384411,88668","34,15"
E4_Temperature,"1641384412,1367","34,15"
E4_Temperature,"1641384412,38671","34,17"
E4_Temperature,"1641384412,63672","34,17"
E4_Temperature,"1641384412,88673","34,17"
E4_Temperature,"1641384413,13674","34,17"
E4_Temperature,"1641384413,38675","34,17"
E4_Temperature,"1641384413,63677","34,17"
E4_Temperature,"1641384413,88678","34,17"
E4_Temperature,"1641384414,13679","34,17"
E4_Temperature,"1641384414,3868","34,15"
E4_Temperature,"1641384414,63681","34,15"
E4_Temperature,"1641384414,88682","34,15"
E4_Temperature,"1641384415,13683","34,15"
E4_Temperature,"1641384415,38685","34,15"
E4_Temperature,"1641384415,63686","34,15"
E4_Temperature,"1641384415,88687","34,15"
E4_Temperature,"1641384416,13688","34,15"
E4_Temperature,"1641384416,38689","34,15"
E4_Temperature,"1641384416,6369","34,15"
E4_Temperature,"1641384416,88692","34,15"
E4_Temperature,"1641384417,13693","34,15"
E4_Temperature,"1641384417,38694","34,15"
E4_Temperature,"1641384417,63695","34,15"
E4_Temperature,"1641384417,88696","34,15"
E4_Temperature,"1641384418,13697","34,15"
E4_Temperature,"1641384418,38698","34,15"
E4_Temperature,"1641384418,637","34,15"
E4_Temperature,"1641384418,88701","34,15"
E4_Temperature,"1641384419,13702","34,15"
E4_Temperature,"1641384419,38703","34,17"
E4_Temperature,"1641384419,63704","34,17"
E4_Temperature,"1641384419,88705","34,17"
E4_Temperature,"1641384420,13707","34,17"
E4_Temperature,"1641384420,38708","34,17"
E4_Temperature,"1641384420,63709","34,17"
E4_Temperature,"1641384420,8871","34,17"
E4_Temperature,"1641384421,13711","34,17"
E4_Temperature,"1641384421,38712","34,17"
E4_Temperature,"1641384421,63714","34,17"
E4_Temperature,"1641384421,88715","34,17"
E4_Temperature,"1641384422,13716","34,17"
E4_Temperature,"1641384422,38717","34,17"
E4_Temperature,"1641384422,63718","34,17"
E4_Temperature,"1641384422,88719","34,17"
E4_Temperature,"1641384423,1372","34,17"
E4_Temperature,"1641384423,38722","34,17"
E4_Temperature,"1641384423,63723","34,17"
E4_Temperature,"1641384423,88724","34,17"
E4_Temperature,"1641384424,13725","34,17"
