ST,time,values
E4_Temperature,"1641389069,2975","33,99"
E4_Temperature,"1641389069,54752","33,99"
E4_Temperature,"1641389069,79753","33,99"
E4_Temperature,"1641389070,04754","33,97"
E4_Temperature,"1641389070,29755","33,97"
E4_Temperature,"1641389070,54756","33,97"
E4_Temperature,"1641389070,79757","33,97"
E4_Temperature,"1641389071,04759","33,99"
E4_Temperature,"1641389071,2976","33,99"
E4_Temperature,"1641389071,54761","33,99"
E4_Temperature,"1641389071,79762","33,99"
E4_Temperature,"1641389072,04763","33,99"
E4_Temperature,"1641389072,29764","33,99"
E4_Temperature,"1641389072,54766","33,99"
E4_Temperature,"1641389072,79767","33,99"
E4_Temperature,"1641389073,04768","33,99"
E4_Temperature,"1641389073,29769","33,99"
E4_Temperature,"1641389073,5477","33,99"
E4_Temperature,"1641389073,79771","33,99"
E4_Temperature,"1641389074,04772","34,01"
E4_Temperature,"1641389074,29774","34,01"
E4_Temperature,"1641389074,54775","34,01"
E4_Temperature,"1641389074,79776","34,01"
E4_Temperature,"1641389075,04777","33,97"
E4_Temperature,"1641389075,29778","33,97"
E4_Temperature,"1641389075,54779","33,97"
E4_Temperature,"1641389075,79781","33,97"
E4_Temperature,"1641389076,04782","33,97"
E4_Temperature,"1641389076,29783","33,97"
E4_Temperature,"1641389076,54784","33,97"
E4_Temperature,"1641389076,79785","33,97"
E4_Temperature,"1641389077,04786","33,99"
E4_Temperature,"1641389077,29788","33,99"
E4_Temperature,"1641389077,54789","33,99"
E4_Temperature,"1641389077,7979","33,99"
E4_Temperature,"1641389078,04791","34,01"
E4_Temperature,"1641389078,29792","34,01"
E4_Temperature,"1641389078,54793","34,01"
E4_Temperature,"1641389078,79794","34,01"
E4_Temperature,"1641389079,04796","33,99"
E4_Temperature,"1641389079,29797","33,99"
E4_Temperature,"1641389079,54798","33,99"
E4_Temperature,"1641389079,79799","33,99"
E4_Temperature,"1641389080,048","33,99"
E4_Temperature,"1641389080,29801","33,99"
E4_Temperature,"1641389080,54803","33,99"
E4_Temperature,"1641389080,79804","33,99"
E4_Temperature,"1641389081,04805","33,97"
E4_Temperature,"1641389081,29806","33,97"
E4_Temperature,"1641389081,54807","33,97"
E4_Temperature,"1641389081,79808","33,97"
E4_Temperature,"1641389082,0481","33,99"
E4_Temperature,"1641389082,29811","33,99"
E4_Temperature,"1641389082,54812","33,99"
E4_Temperature,"1641389082,79813","33,99"
E4_Temperature,"1641389083,04814","33,99"
E4_Temperature,"1641389083,29815","33,99"
E4_Temperature,"1641389083,54816","33,99"
E4_Temperature,"1641389083,79818","33,99"
E4_Temperature,"1641389084,04819","33,99"
E4_Temperature,"1641389084,2982","33,99"
E4_Temperature,"1641389084,54821","33,99"
E4_Temperature,"1641389084,79822","33,99"
E4_Temperature,"1641389085,04823","33,99"
E4_Temperature,"1641389085,29825","33,99"
E4_Temperature,"1641389085,54826","33,99"
E4_Temperature,"1641389085,79827","33,99"
E4_Temperature,"1641389086,04828","33,99"
E4_Temperature,"1641389086,29829","33,99"
E4_Temperature,"1641389086,5483","33,99"
E4_Temperature,"1641389086,79832","33,99"
E4_Temperature,"1641389087,04833","33,95"
E4_Temperature,"1641389087,29834","33,95"
E4_Temperature,"1641389087,54835","33,95"
E4_Temperature,"1641389087,79836","33,95"
E4_Temperature,"1641389088,04837","33,99"
E4_Temperature,"1641389088,29838","33,99"
E4_Temperature,"1641389088,5484","33,99"
E4_Temperature,"1641389088,79841","33,99"
E4_Temperature,"1641389089,04842","34,01"
E4_Temperature,"1641389089,29843","34,01"
E4_Temperature,"1641389089,54844","34,01"
E4_Temperature,"1641389089,79845","34,01"
E4_Temperature,"1641389090,04847","33,99"
E4_Temperature,"1641389090,29848","33,99"
E4_Temperature,"1641389090,54849","33,99"
E4_Temperature,"1641389090,7985","33,99"
E4_Temperature,"1641389091,04851","34,01"
E4_Temperature,"1641389091,29852","34,01"
E4_Temperature,"1641389091,54854","34,01"
E4_Temperature,"1641389091,79855","34,01"
E4_Temperature,"1641389092,04856","34,01"
E4_Temperature,"1641389092,29857","34,01"
E4_Temperature,"1641389092,54858","34,01"
E4_Temperature,"1641389092,79859","34,01"
E4_Temperature,"1641389093,0486","34,01"
E4_Temperature,"1641389093,29862","34,01"
E4_Temperature,"1641389093,54863","34,01"
E4_Temperature,"1641389093,79864","34,01"
E4_Temperature,"1641389094,04865","34,01"
E4_Temperature,"1641389094,29866","34,01"
E4_Temperature,"1641389094,54867","34,01"
E4_Temperature,"1641389094,79869","34,01"
E4_Temperature,"1641389095,0487","33,99"
E4_Temperature,"1641389095,29871","33,99"
E4_Temperature,"1641389095,54872","33,99"
E4_Temperature,"1641389095,79873","33,99"
E4_Temperature,"1641389096,04874","34,01"
E4_Temperature,"1641389096,29876","34,01"
E4_Temperature,"1641389096,54877","34,01"
E4_Temperature,"1641389096,79878","34,01"
E4_Temperature,"1641389097,04879","33,99"
E4_Temperature,"1641389097,2988","33,99"
E4_Temperature,"1641389097,54881","33,99"
E4_Temperature,"1641389097,79882","33,99"
E4_Temperature,"1641389098,04884","33,99"
E4_Temperature,"1641389098,29885","33,99"
E4_Temperature,"1641389098,54886","33,99"
E4_Temperature,"1641389098,79887","33,99"
E4_Temperature,"1641389099,04888","33,99"
E4_Temperature,"1641389099,29889","33,99"
E4_Temperature,"1641389099,54891","33,99"
E4_Temperature,"1641389099,79892","33,99"
E4_Temperature,"1641389100,04893","34,01"
E4_Temperature,"1641389100,29894","34,01"
E4_Temperature,"1641389100,54895","34,01"
E4_Temperature,"1641389100,79896","34,01"
E4_Temperature,"1641389101,04897","33,99"
E4_Temperature,"1641389101,29899","33,99"
E4_Temperature,"1641389101,549","33,99"
E4_Temperature,"1641389101,79901","33,99"
E4_Temperature,"1641389102,04902","34,01"
E4_Temperature,"1641389102,29903","34,01"
E4_Temperature,"1641389102,54904","34,01"
E4_Temperature,"1641389102,79906","34,01"
E4_Temperature,"1641389103,04907","34,01"
E4_Temperature,"1641389103,29908","34,01"
E4_Temperature,"1641389103,54909","34,01"
E4_Temperature,"1641389103,7991","34,01"
E4_Temperature,"1641389104,04911","34,01"
E4_Temperature,"1641389104,29913","34,01"
E4_Temperature,"1641389104,54914","34,01"
E4_Temperature,"1641389104,79915","34,01"
E4_Temperature,"1641389105,04916","33,99"
E4_Temperature,"1641389105,29917","33,99"
E4_Temperature,"1641389105,54918","33,99"
E4_Temperature,"1641389105,79919","33,99"
E4_Temperature,"1641389106,04921","33,99"
E4_Temperature,"1641389106,29922","33,99"
E4_Temperature,"1641389106,54923","33,99"
E4_Temperature,"1641389106,79924","33,99"
E4_Temperature,"1641389107,04925","33,97"
E4_Temperature,"1641389107,29926","33,97"
E4_Temperature,"1641389107,54928","33,97"
E4_Temperature,"1641389107,79929","33,97"
E4_Temperature,"1641389108,0493","34,01"
E4_Temperature,"1641389108,29931","34,01"
E4_Temperature,"1641389108,54932","34,01"
E4_Temperature,"1641389108,79933","34,01"
E4_Temperature,"1641389109,04935","33,99"
E4_Temperature,"1641389109,29936","33,99"
E4_Temperature,"1641389109,54937","33,99"
E4_Temperature,"1641389109,79938","33,99"
E4_Temperature,"1641389110,04939","33,99"
E4_Temperature,"1641389110,2994","33,99"
E4_Temperature,"1641389110,54941","33,99"
E4_Temperature,"1641389110,79943","33,99"
E4_Temperature,"1641389111,04944","33,99"
E4_Temperature,"1641389111,29945","33,99"
E4_Temperature,"1641389111,54946","33,99"
E4_Temperature,"1641389111,79947","33,99"
E4_Temperature,"1641389112,04948","33,99"
E4_Temperature,"1641389112,2995","33,99"
E4_Temperature,"1641389112,54951","33,99"
E4_Temperature,"1641389112,79952","33,99"
E4_Temperature,"1641389113,04953","33,97"
E4_Temperature,"1641389113,29954","33,97"
E4_Temperature,"1641389113,54955","33,97"
E4_Temperature,"1641389113,79957","33,97"
E4_Temperature,"1641389114,04958","33,99"
E4_Temperature,"1641389114,29959","33,99"
E4_Temperature,"1641389114,5496","33,99"
E4_Temperature,"1641389114,79961","33,99"
E4_Temperature,"1641389115,04962","33,99"
E4_Temperature,"1641389115,29963","33,99"
E4_Temperature,"1641389115,54965","33,99"
E4_Temperature,"1641389115,79966","33,99"
E4_Temperature,"1641389116,04967","33,99"
E4_Temperature,"1641389116,29968","33,99"
E4_Temperature,"1641389116,54969","33,99"
E4_Temperature,"1641389116,7997","33,99"
E4_Temperature,"1641389117,04972","34,01"
E4_Temperature,"1641389117,29973","34,01"
E4_Temperature,"1641389117,54974","34,01"
E4_Temperature,"1641389117,79975","34,01"
E4_Temperature,"1641389118,04976","33,99"
E4_Temperature,"1641389118,29977","33,99"
E4_Temperature,"1641389118,54979","33,99"
E4_Temperature,"1641389118,7998","33,99"
E4_Temperature,"1641389119,04981","34,01"
E4_Temperature,"1641389119,29982","34,01"
E4_Temperature,"1641389119,54983","34,01"
E4_Temperature,"1641389119,79984","34,01"
E4_Temperature,"1641389120,04985","34,01"
E4_Temperature,"1641389120,29987","34,01"
E4_Temperature,"1641389120,54988","34,01"
E4_Temperature,"1641389120,79989","34,01"
E4_Temperature,"1641389121,0499","33,99"
E4_Temperature,"1641389121,29991","33,99"
E4_Temperature,"1641389121,54992","33,99"
E4_Temperature,"1641389121,79994","33,99"
E4_Temperature,"1641389122,04995","34,01"
E4_Temperature,"1641389122,29996","34,01"
E4_Temperature,"1641389122,54997","34,01"
E4_Temperature,"1641389122,79998","34,01"
E4_Temperature,"1641389123,04999","34,01"
E4_Temperature,"1641389123,30001","34,01"
E4_Temperature,"1641389123,55002","34,01"
E4_Temperature,"1641389123,80003","34,01"
E4_Temperature,"1641389124,05004","33,99"
E4_Temperature,"1641389124,30005","33,99"
E4_Temperature,"1641389124,55006","33,99"
E4_Temperature,"1641389124,80007","33,99"
E4_Temperature,"1641389125,05009","34,03"
E4_Temperature,"1641389125,3001","34,03"
E4_Temperature,"1641389125,55011","34,03"
E4_Temperature,"1641389125,80012","34,03"
E4_Temperature,"1641389126,05013","34,01"
E4_Temperature,"1641389126,30014","34,01"
E4_Temperature,"1641389126,55016","34,01"
E4_Temperature,"1641389126,80017","34,01"
E4_Temperature,"1641389127,05018","34,01"
E4_Temperature,"1641389127,30019","34,01"
E4_Temperature,"1641389127,5502","34,01"
E4_Temperature,"1641389127,80021","34,01"
E4_Temperature,"1641389128,05023","34,01"
E4_Temperature,"1641389128,30024","34,01"
E4_Temperature,"1641389128,55025","34,01"
E4_Temperature,"1641389128,80026","34,01"
E4_Temperature,"1641389129,05027","34,01"
E4_Temperature,"1641389129,30028","34,01"
E4_Temperature,"1641389129,55029","34,01"
E4_Temperature,"1641389129,80031","34,01"
E4_Temperature,"1641389130,05032","34,01"
E4_Temperature,"1641389130,30033","34,01"
E4_Temperature,"1641389130,55034","34,01"
E4_Temperature,"1641389130,80035","34,01"
E4_Temperature,"1641389131,05036","33,99"
E4_Temperature,"1641389131,30038","33,99"
E4_Temperature,"1641389131,55039","33,99"
E4_Temperature,"1641389131,8004","33,99"
E4_Temperature,"1641389132,05041","33,99"
E4_Temperature,"1641389132,30042","33,99"
E4_Temperature,"1641389132,55043","33,99"
E4_Temperature,"1641389132,80045","33,99"
E4_Temperature,"1641389133,05046","34,01"
E4_Temperature,"1641389133,30047","34,01"
E4_Temperature,"1641389133,55048","34,01"
E4_Temperature,"1641389133,80049","34,01"
E4_Temperature,"1641389134,0505","33,99"
E4_Temperature,"1641389134,30051","33,99"
E4_Temperature,"1641389134,55053","33,99"
E4_Temperature,"1641389134,80054","33,99"
E4_Temperature,"1641389135,05055","34,01"
E4_Temperature,"1641389135,30056","34,01"
E4_Temperature,"1641389135,55057","34,01"
E4_Temperature,"1641389135,80058","34,01"
E4_Temperature,"1641389136,0506","33,99"
E4_Temperature,"1641389136,30061","33,99"
E4_Temperature,"1641389136,55062","33,99"
E4_Temperature,"1641389136,80063","33,99"
E4_Temperature,"1641389137,05064","34,01"
E4_Temperature,"1641389137,30065","34,01"
E4_Temperature,"1641389137,55066","34,01"
E4_Temperature,"1641389137,80068","34,01"
E4_Temperature,"1641389138,05069","34,03"
E4_Temperature,"1641389138,3007","34,03"
E4_Temperature,"1641389138,55071","34,03"
E4_Temperature,"1641389138,80072","34,03"
E4_Temperature,"1641389139,05073","34,01"
E4_Temperature,"1641389139,30075","34,01"
E4_Temperature,"1641389139,55076","34,01"
E4_Temperature,"1641389139,80077","34,01"
E4_Temperature,"1641389140,05078","33,99"
E4_Temperature,"1641389140,30079","33,99"
E4_Temperature,"1641389140,5508","33,99"
E4_Temperature,"1641389140,80082","33,99"
E4_Temperature,"1641389141,05083","34,01"
E4_Temperature,"1641389141,30084","34,01"
E4_Temperature,"1641389141,55085","34,01"
E4_Temperature,"1641389141,80086","34,01"
E4_Temperature,"1641389142,05087","33,99"
E4_Temperature,"1641389142,30088","33,99"
E4_Temperature,"1641389142,5509","33,99"
E4_Temperature,"1641389142,80091","33,99"
E4_Temperature,"1641389143,05092","34,01"
E4_Temperature,"1641389143,30093","34,01"
E4_Temperature,"1641389143,55094","34,01"
E4_Temperature,"1641389143,80095","34,01"
E4_Temperature,"1641389144,05097","34,01"
E4_Temperature,"1641389144,30098","34,01"
E4_Temperature,"1641389144,55099","34,01"
E4_Temperature,"1641389144,801","34,01"
E4_Temperature,"1641389145,05101","33,99"
E4_Temperature,"1641389145,30102","33,99"
E4_Temperature,"1641389145,55104","33,99"
E4_Temperature,"1641389145,80105","33,99"
E4_Temperature,"1641389146,05106","33,99"
E4_Temperature,"1641389146,30107","33,99"
E4_Temperature,"1641389146,55108","33,99"
E4_Temperature,"1641389146,80109","33,99"
E4_Temperature,"1641389147,0511","33,99"
E4_Temperature,"1641389147,30112","33,99"
E4_Temperature,"1641389147,55113","33,99"
E4_Temperature,"1641389147,80114","33,99"
E4_Temperature,"1641389148,05115","34,01"
E4_Temperature,"1641389148,30116","34,01"
E4_Temperature,"1641389148,55117","34,01"
E4_Temperature,"1641389148,80119","34,01"
E4_Temperature,"1641389149,0512","33,99"
E4_Temperature,"1641389149,30121","33,99"
E4_Temperature,"1641389149,55122","33,99"
E4_Temperature,"1641389149,80123","33,99"
E4_Temperature,"1641389150,05124","33,99"
E4_Temperature,"1641389150,30126","33,99"
E4_Temperature,"1641389150,55127","33,99"
E4_Temperature,"1641389150,80128","33,99"
E4_Temperature,"1641389151,05129","33,99"
E4_Temperature,"1641389151,3013","33,99"
E4_Temperature,"1641389151,55131","33,99"
E4_Temperature,"1641389151,80132","33,99"
E4_Temperature,"1641389152,05134","34,01"
E4_Temperature,"1641389152,30135","34,01"
E4_Temperature,"1641389152,55136","34,01"
E4_Temperature,"1641389152,80137","34,01"
E4_Temperature,"1641389153,05138","34,01"
E4_Temperature,"1641389153,30139","34,01"
E4_Temperature,"1641389153,55141","34,01"
E4_Temperature,"1641389153,80142","34,01"
E4_Temperature,"1641389154,05143","33,99"
E4_Temperature,"1641389154,30144","33,99"
E4_Temperature,"1641389154,55145","33,99"
E4_Temperature,"1641389154,80146","33,99"
E4_Temperature,"1641389155,05148","33,99"
E4_Temperature,"1641389155,30149","33,99"
E4_Temperature,"1641389155,5515","33,99"
E4_Temperature,"1641389155,80151","33,99"
E4_Temperature,"1641389156,05152","34,01"
E4_Temperature,"1641389156,30153","34,01"
E4_Temperature,"1641389156,55154","34,01"
E4_Temperature,"1641389156,80156","34,01"
E4_Temperature,"1641389157,05157","33,99"
E4_Temperature,"1641389157,30158","33,99"
E4_Temperature,"1641389157,55159","33,99"
E4_Temperature,"1641389157,8016","33,99"
E4_Temperature,"1641389158,05161","33,99"
E4_Temperature,"1641389158,30163","33,99"
E4_Temperature,"1641389158,55164","33,99"
E4_Temperature,"1641389158,80165","33,99"
E4_Temperature,"1641389159,05166","34,01"
E4_Temperature,"1641389159,30167","34,01"
E4_Temperature,"1641389159,55168","34,01"
E4_Temperature,"1641389159,8017","34,01"
E4_Temperature,"1641389160,05171","33,97"
E4_Temperature,"1641389160,30172","33,97"
E4_Temperature,"1641389160,55173","33,97"
E4_Temperature,"1641389160,80174","33,97"
E4_Temperature,"1641389161,05175","33,99"
E4_Temperature,"1641389161,30176","33,99"
E4_Temperature,"1641389161,55178","33,99"
E4_Temperature,"1641389161,80179","33,99"
E4_Temperature,"1641389162,0518","34,01"
E4_Temperature,"1641389162,30181","34,01"
E4_Temperature,"1641389162,55182","34,01"
E4_Temperature,"1641389162,80183","34,01"
E4_Temperature,"1641389163,05185","33,99"
E4_Temperature,"1641389163,30186","33,99"
E4_Temperature,"1641389163,55187","33,99"
E4_Temperature,"1641389163,80188","33,99"
E4_Temperature,"1641389164,05189","34,01"
E4_Temperature,"1641389164,3019","34,01"
E4_Temperature,"1641389164,55191","34,01"
E4_Temperature,"1641389164,80193","34,01"
E4_Temperature,"1641389165,05194","33,99"
E4_Temperature,"1641389165,30195","33,99"
E4_Temperature,"1641389165,55196","33,99"
E4_Temperature,"1641389165,80197","33,99"
E4_Temperature,"1641389166,05198","34,01"
E4_Temperature,"1641389166,302","34,01"
E4_Temperature,"1641389166,55201","34,01"
E4_Temperature,"1641389166,80202","34,01"
E4_Temperature,"1641389167,05203","33,99"
E4_Temperature,"1641389167,30204","33,99"
E4_Temperature,"1641389167,55205","33,99"
E4_Temperature,"1641389167,80207","33,99"
E4_Temperature,"1641389168,05208","33,99"
E4_Temperature,"1641389168,30209","33,99"
E4_Temperature,"1641389168,5521","33,99"
E4_Temperature,"1641389168,80211","33,99"
E4_Temperature,"1641389169,05212","33,99"
E4_Temperature,"1641389169,30213","33,99"
E4_Temperature,"1641389169,55215","33,99"
E4_Temperature,"1641389169,80216","33,99"
E4_Temperature,"1641389170,05217","33,99"
E4_Temperature,"1641389170,30218","33,99"
E4_Temperature,"1641389170,55219","33,99"
E4_Temperature,"1641389170,8022","33,99"
E4_Temperature,"1641389171,05222","34,01"
E4_Temperature,"1641389171,30223","34,01"
E4_Temperature,"1641389171,55224","34,01"
E4_Temperature,"1641389171,80225","34,01"
E4_Temperature,"1641389172,05226","33,99"
E4_Temperature,"1641389172,30227","33,99"
E4_Temperature,"1641389172,55229","33,99"
E4_Temperature,"1641389172,8023","33,99"
E4_Temperature,"1641389173,05231","33,99"
E4_Temperature,"1641389173,30232","33,99"
E4_Temperature,"1641389173,55233","33,99"
E4_Temperature,"1641389173,80234","33,99"
E4_Temperature,"1641389174,05235","34,01"
E4_Temperature,"1641389174,30237","34,01"
E4_Temperature,"1641389174,55238","34,01"
E4_Temperature,"1641389174,80239","34,01"
E4_Temperature,"1641389175,0524","34,01"
E4_Temperature,"1641389175,30241","34,01"
E4_Temperature,"1641389175,55242","34,01"
E4_Temperature,"1641389175,80244","34,01"
E4_Temperature,"1641389176,05245","34,01"
E4_Temperature,"1641389176,30246","34,01"
E4_Temperature,"1641389176,55247","34,01"
E4_Temperature,"1641389176,80248","34,01"
E4_Temperature,"1641389177,05249","34,01"
E4_Temperature,"1641389177,30251","34,01"
E4_Temperature,"1641389177,55252","34,01"
E4_Temperature,"1641389177,80253","34,01"
E4_Temperature,"1641389178,05254","33,99"
E4_Temperature,"1641389178,30255","33,99"
E4_Temperature,"1641389178,55256","33,99"
E4_Temperature,"1641389178,80257","33,99"
E4_Temperature,"1641389179,05259","33,97"
E4_Temperature,"1641389179,3026","33,97"
E4_Temperature,"1641389179,55261","33,97"
E4_Temperature,"1641389179,80262","33,97"
E4_Temperature,"1641389180,05263","33,99"
E4_Temperature,"1641389180,30264","33,99"
E4_Temperature,"1641389180,55266","33,99"
E4_Temperature,"1641389180,80267","33,99"
E4_Temperature,"1641389181,05268","34,01"
E4_Temperature,"1641389181,30269","34,01"
E4_Temperature,"1641389181,5527","34,01"
E4_Temperature,"1641389181,80271","34,01"
E4_Temperature,"1641389182,05273","33,99"
E4_Temperature,"1641389182,30274","33,99"
E4_Temperature,"1641389182,55275","33,99"
E4_Temperature,"1641389182,80276","33,99"
E4_Temperature,"1641389183,05277","33,99"
E4_Temperature,"1641389183,30278","33,99"
E4_Temperature,"1641389183,55279","33,99"
E4_Temperature,"1641389183,80281","33,99"
E4_Temperature,"1641389184,05282","33,97"
E4_Temperature,"1641389184,30283","33,97"
E4_Temperature,"1641389184,55284","33,97"
E4_Temperature,"1641389184,80285","33,97"
E4_Temperature,"1641389185,05286","33,99"
E4_Temperature,"1641389185,30288","33,99"
E4_Temperature,"1641389185,55289","33,99"
E4_Temperature,"1641389185,8029","33,99"
E4_Temperature,"1641389186,05291","33,97"
E4_Temperature,"1641389186,30292","33,97"
E4_Temperature,"1641389186,55293","33,97"
E4_Temperature,"1641389186,80295","33,97"
E4_Temperature,"1641389187,05296","33,97"
E4_Temperature,"1641389187,30297","33,97"
E4_Temperature,"1641389187,55298","33,97"
E4_Temperature,"1641389187,80299","33,97"
E4_Temperature,"1641389188,053","33,97"
E4_Temperature,"1641389188,30301","33,97"
E4_Temperature,"1641389188,55303","33,97"
E4_Temperature,"1641389188,80304","33,97"
E4_Temperature,"1641389189,05305","33,97"
E4_Temperature,"1641389189,30306","33,97"
E4_Temperature,"1641389189,55307","33,97"
E4_Temperature,"1641389189,80308","33,97"
