ACC,time,x,y,z
E4_Acc,"1647608888,9501",-30,22,51.0
E4_Acc,"1647608888,98135",-30,22,52.0
E4_Acc,"1647608889,0126",-30,22,51.0
E4_Acc,"1647608889,04385",-30,22,51.0
E4_Acc,"1647608889,0751",-30,22,51.0
E4_Acc,"1647608889,10635",-30,22,51.0
E4_Acc,"1647608889,1376",-31,22,51.0
E4_Acc,"1647608889,16886",-32,22,51.0
E4_Acc,"1647608889,20011",-29,21,50.0
E4_Acc,"1647608889,23136",-32,22,52.0
E4_Acc,"1647608889,26261",-32,22,51.0
E4_Acc,"1647608889,29386",-31,22,51.0
E4_Acc,"1647608889,32511",-31,22,51.0
E4_Acc,"1647608889,35637",-31,22,51.0
E4_Acc,"1647608889,38762",-30,22,51.0
E4_Acc,"1647608889,41887",-31,22,51.0
E4_Acc,"1647608889,45012",-31,22,51.0
E4_Acc,"1647608889,48137",-31,22,51.0
E4_Acc,"1647608889,51262",-30,22,51.0
E4_Acc,"1647608889,54387",-31,22,51.0
E4_Acc,"1647608889,57513",-31,21,51.0
E4_Acc,"1647608889,60638",-31,21,51.0
E4_Acc,"1647608889,63763",-31,21,51.0
E4_Acc,"1647608889,66888",-31,21,51.0
E4_Acc,"1647608889,70013",-31,22,51.0
E4_Acc,"1647608889,73138",-31,22,51.0
E4_Acc,"1647608889,76263",-31,22,51.0
E4_Acc,"1647608889,79389",-31,22,51.0
E4_Acc,"1647608889,82514",-31,22,51.0
E4_Acc,"1647608889,85639",-30,22,51.0
E4_Acc,"1647608889,88764",-30,22,51.0
E4_Acc,"1647608889,91889",-31,22,51.0
E4_Acc,"1647608889,95014",-31,21,51.0
E4_Acc,"1647608889,98139",-31,21,51.0
E4_Acc,"1647608890,01265",-31,21,51.0
E4_Acc,"1647608890,0439",-32,22,51.0
E4_Acc,"1647608890,07515",-30,22,51.0
E4_Acc,"1647608890,1064",-31,22,51.0
E4_Acc,"1647608890,13765",-31,22,51.0
E4_Acc,"1647608890,1689",-30,22,51.0
E4_Acc,"1647608890,20015",-31,22,51.0
E4_Acc,"1647608890,23141",-31,22,51.0
E4_Acc,"1647608890,26266",-31,21,51.0
E4_Acc,"1647608890,29391",-30,22,51.0
E4_Acc,"1647608890,32516",-31,22,51.0
E4_Acc,"1647608890,35641",-31,21,51.0
E4_Acc,"1647608890,38766",-31,21,51.0
E4_Acc,"1647608890,41891",-31,21,51.0
E4_Acc,"1647608890,45017",-30,22,51.0
E4_Acc,"1647608890,48142",-31,22,51.0
E4_Acc,"1647608890,51267",-31,21,51.0
E4_Acc,"1647608890,54392",-31,21,51.0
E4_Acc,"1647608890,57517",-30,21,51.0
E4_Acc,"1647608890,60642",-30,22,51.0
E4_Acc,"1647608890,63767",-31,22,51.0
E4_Acc,"1647608890,66893",-31,21,51.0
E4_Acc,"1647608890,70018",-31,22,51.0
E4_Acc,"1647608890,73143",-31,22,51.0
E4_Acc,"1647608890,76268",-31,21,51.0
E4_Acc,"1647608890,79393",-30,21,51.0
E4_Acc,"1647608890,82518",-30,21,51.0
E4_Acc,"1647608890,85643",-31,21,51.0
E4_Acc,"1647608890,88769",-30,21,51.0
E4_Acc,"1647608890,91894",-31,22,51.0
E4_Acc,"1647608890,95019",-31,22,51.0
E4_Acc,"1647608890,98144",-30,21,51.0
