BVP,time,values
E4_Bvp,"1647602709,61769","46,20999"
E4_Bvp,"1647602709,63332","40,31597"
E4_Bvp,"1647602709,64894","33,21139"
E4_Bvp,"1647602709,66457","25,99148"
E4_Bvp,"1647602709,68019","19,73559"
E4_Bvp,"1647602709,69582","15,21801"
E4_Bvp,"1647602709,71144","12,72885"
E4_Bvp,"1647602709,72707","12,00963"
E4_Bvp,"1647602709,7427","12,44383"
E4_Bvp,"1647602709,75832","13,27119"
E4_Bvp,"1647602709,77395","13,85957"
E4_Bvp,"1647602709,78957","13,85415"
E4_Bvp,"1647602709,8052","13,22507"
E4_Bvp,"1647602709,82082","12,14847"
E4_Bvp,"1647602709,83645","10,8489"
E4_Bvp,"1647602709,85208","9,423996"
E4_Bvp,"1647602709,8677","7,744286"
E4_Bvp,"1647602709,88333","5,492531"
E4_Bvp,"1647602709,89895","2,232986"
E4_Bvp,"1647602709,91458","-2,441017"
E4_Bvp,"1647602709,9302","-8,798904"
E4_Bvp,"1647602709,94583","-16,82446"
E4_Bvp,"1647602709,96146","-26,08013"
E4_Bvp,"1647602709,97708","-35,61023"
E4_Bvp,"1647602709,99271","-43,97237"
E4_Bvp,"1647602710,00833","-49,44659"
E4_Bvp,"1647602710,02396","-50,47318"
E4_Bvp,"1647602710,03958","-46,1741"
E4_Bvp,"1647602710,05521","-36,67255"
E4_Bvp,"1647602710,07084","-23,17255"
E4_Bvp,"1647602710,08646","-7,607803"
E4_Bvp,"1647602710,10209","7,923973"
E4_Bvp,"1647602710,11771","21,67653"
E4_Bvp,"1647602710,13334","32,56799"
E4_Bvp,"1647602710,14896","40,14211"
E4_Bvp,"1647602710,16459","44,40956"
E4_Bvp,"1647602710,18022","45,60834"
E4_Bvp,"1647602710,19584","44,06503"
E4_Bvp,"1647602710,21147","40,20646"
E4_Bvp,"1647602710,22709","34,57778"
E4_Bvp,"1647602710,24272","27,86394"
E4_Bvp,"1647602710,25834","20,84617"
E4_Bvp,"1647602710,27397","14,33006"
E4_Bvp,"1647602710,2896","9,020042"
E4_Bvp,"1647602710,30522","5,429932"
E4_Bvp,"1647602710,32085","3,750977"
E4_Bvp,"1647602710,33647","3,796478"
E4_Bvp,"1647602710,3521","5,031837"
E4_Bvp,"1647602710,36772","6,671768"
E4_Bvp,"1647602710,38335","7,916847"
E4_Bvp,"1647602710,39898","8,195236"
E4_Bvp,"1647602710,4146","7,295456"
E4_Bvp,"1647602710,43023","5,334724"
E4_Bvp,"1647602710,44585","2,597801"
E4_Bvp,"1647602710,46148","-0,6846542"
E4_Bvp,"1647602710,4771","-4,436333"
E4_Bvp,"1647602710,49273","-8,739998"
E4_Bvp,"1647602710,50836","-13,74813"
E4_Bvp,"1647602710,52398","-19,603"
E4_Bvp,"1647602710,53961","-26,39503"
E4_Bvp,"1647602710,55523","-34,13093"
E4_Bvp,"1647602710,57086","-42,65047"
E4_Bvp,"1647602710,58648","-51,45506"
E4_Bvp,"1647602710,60211","-59,58471"
E4_Bvp,"1647602710,61774","-65,62121"
E4_Bvp,"1647602710,63336","-67,96633"
E4_Bvp,"1647602710,64899","-65,33431"
E4_Bvp,"1647602710,66461","-57,24715"
E4_Bvp,"1647602710,68024","-44,32338"
E4_Bvp,"1647602710,69586","-28,18169"
E4_Bvp,"1647602710,71149","-11,00121"
E4_Bvp,"1647602710,72712","5,096748"
E4_Bvp,"1647602710,74274","18,53194"
E4_Bvp,"1647602710,75837","28,51101"
E4_Bvp,"1647602710,77399","34,91787"
E4_Bvp,"1647602710,78962","38,08494"
E4_Bvp,"1647602710,80524","38,45581"
E4_Bvp,"1647602710,82087","36,46605"
