ST,time,values
E4_Temperature,"1641476851,85667","32,95"
E4_Temperature,"1641476852,10668","32,95"
E4_Temperature,"1641476852,3567","32,95"
E4_Temperature,"1641476852,60671","32,95"
E4_Temperature,"1641476852,85672","32,95"
E4_Temperature,"1641476853,10673","32,95"
E4_Temperature,"1641476853,35674","32,95"
E4_Temperature,"1641476853,60675","32,93"
E4_Temperature,"1641476853,85677","32,93"
E4_Temperature,"1641476854,10678","32,93"
E4_Temperature,"1641476854,35679","32,93"
E4_Temperature,"1641476854,6068","32,95"
E4_Temperature,"1641476854,85681","32,95"
E4_Temperature,"1641476855,10682","32,95"
E4_Temperature,"1641476855,35683","32,95"
E4_Temperature,"1641476855,60685","32,93"
E4_Temperature,"1641476855,85686","32,93"
E4_Temperature,"1641476856,10687","32,93"
E4_Temperature,"1641476856,35688","32,93"
E4_Temperature,"1641476856,60689","32,93"
E4_Temperature,"1641476856,8569","32,93"
E4_Temperature,"1641476857,10692","32,93"
E4_Temperature,"1641476857,35693","32,93"
E4_Temperature,"1641476857,60694","32,93"
E4_Temperature,"1641476857,85695","32,93"
E4_Temperature,"1641476858,10696","32,93"
E4_Temperature,"1641476858,35697","32,93"
E4_Temperature,"1641476858,60698","32,93"
E4_Temperature,"1641476858,857","32,93"
E4_Temperature,"1641476859,10701","32,93"
E4_Temperature,"1641476859,35702","32,93"
E4_Temperature,"1641476859,60703","32,93"
E4_Temperature,"1641476859,85704","32,93"
E4_Temperature,"1641476860,10705","32,93"
E4_Temperature,"1641476860,35707","32,93"
E4_Temperature,"1641476860,60708","32,93"
E4_Temperature,"1641476860,85709","32,93"
E4_Temperature,"1641476861,1071","32,93"
E4_Temperature,"1641476861,35711","32,93"
E4_Temperature,"1641476861,60712","32,95"
E4_Temperature,"1641476861,85714","32,95"
E4_Temperature,"1641476862,10715","32,95"
E4_Temperature,"1641476862,35716","32,95"
E4_Temperature,"1641476862,60717","32,95"
E4_Temperature,"1641476862,85718","32,95"
E4_Temperature,"1641476863,10719","32,95"
E4_Temperature,"1641476863,3572","32,95"
E4_Temperature,"1641476863,60722","32,93"
E4_Temperature,"1641476863,85723","32,93"
E4_Temperature,"1641476864,10724","32,93"
E4_Temperature,"1641476864,35725","32,93"
E4_Temperature,"1641476864,60726","32,95"
E4_Temperature,"1641476864,85727","32,95"
E4_Temperature,"1641476865,10729","32,95"
E4_Temperature,"1641476865,3573","32,95"
E4_Temperature,"1641476865,60731","32,95"
E4_Temperature,"1641476865,85732","32,95"
E4_Temperature,"1641476866,10733","32,95"
E4_Temperature,"1641476866,35734","32,95"
E4_Temperature,"1641476866,60736","32,93"
E4_Temperature,"1641476866,85737","32,93"
E4_Temperature,"1641476867,10738","32,93"
E4_Temperature,"1641476867,35739","32,93"
E4_Temperature,"1641476867,6074","32,95"
E4_Temperature,"1641476867,85741","32,95"
E4_Temperature,"1641476868,10742","32,95"
E4_Temperature,"1641476868,35744","32,95"
E4_Temperature,"1641476868,60745","32,95"
E4_Temperature,"1641476868,85746","32,95"
E4_Temperature,"1641476869,10747","32,95"
E4_Temperature,"1641476869,35748","32,95"
E4_Temperature,"1641476869,60749","32,95"
E4_Temperature,"1641476869,85751","32,95"
E4_Temperature,"1641476870,10752","32,95"
E4_Temperature,"1641476870,35753","32,95"
E4_Temperature,"1641476870,60754","32,95"
E4_Temperature,"1641476870,85755","32,95"
E4_Temperature,"1641476871,10756","32,95"
E4_Temperature,"1641476871,35758","32,95"
E4_Temperature,"1641476871,60759","32,95"
E4_Temperature,"1641476871,8576","32,95"
E4_Temperature,"1641476872,10761","32,95"
E4_Temperature,"1641476872,35762","32,95"
E4_Temperature,"1641476872,60763","32,97"
E4_Temperature,"1641476872,85764","32,97"
E4_Temperature,"1641476873,10766","32,97"
E4_Temperature,"1641476873,35767","32,97"
E4_Temperature,"1641476873,60768","32,95"
E4_Temperature,"1641476873,85769","32,95"
E4_Temperature,"1641476874,1077","32,95"
E4_Temperature,"1641476874,35771","32,95"
E4_Temperature,"1641476874,60773","32,95"
E4_Temperature,"1641476874,85774","32,95"
E4_Temperature,"1641476875,10775","32,95"
E4_Temperature,"1641476875,35776","32,95"
E4_Temperature,"1641476875,60777","32,95"
E4_Temperature,"1641476875,85778","32,95"
E4_Temperature,"1641476876,1078","32,95"
E4_Temperature,"1641476876,35781","32,95"
E4_Temperature,"1641476876,60782","32,95"
E4_Temperature,"1641476876,85783","32,95"
E4_Temperature,"1641476877,10784","32,95"
E4_Temperature,"1641476877,35785","32,95"
E4_Temperature,"1641476877,60786","32,95"
E4_Temperature,"1641476877,85788","32,95"
E4_Temperature,"1641476878,10789","32,95"
E4_Temperature,"1641476878,3579","32,95"
E4_Temperature,"1641476878,60791","32,97"
E4_Temperature,"1641476878,85792","32,97"
E4_Temperature,"1641476879,10793","32,97"
E4_Temperature,"1641476879,35795","32,97"
E4_Temperature,"1641476879,60796","32,97"
E4_Temperature,"1641476879,85797","32,97"
E4_Temperature,"1641476880,10798","32,97"
E4_Temperature,"1641476880,35799","32,97"
E4_Temperature,"1641476880,608","32,97"
E4_Temperature,"1641476880,85802","32,97"
E4_Temperature,"1641476881,10803","32,97"
E4_Temperature,"1641476881,35804","32,97"
E4_Temperature,"1641476881,60805","32,97"
E4_Temperature,"1641476881,85806","32,97"
E4_Temperature,"1641476882,10807","32,97"
E4_Temperature,"1641476882,35808","32,97"
E4_Temperature,"1641476882,6081","32,97"
E4_Temperature,"1641476882,85811","32,97"
E4_Temperature,"1641476883,10812","32,97"
E4_Temperature,"1641476883,35813","32,97"
E4_Temperature,"1641476883,60814","32,97"
E4_Temperature,"1641476883,85815","32,97"
E4_Temperature,"1641476884,10817","32,97"
E4_Temperature,"1641476884,35818","32,97"
E4_Temperature,"1641476884,60819","32,97"
E4_Temperature,"1641476884,8582","32,97"
E4_Temperature,"1641476885,10821","32,97"
E4_Temperature,"1641476885,35822","32,97"
E4_Temperature,"1641476885,60823","32,97"
E4_Temperature,"1641476885,85825","32,97"
E4_Temperature,"1641476886,10826","32,97"
E4_Temperature,"1641476886,35827","32,97"
E4_Temperature,"1641476886,60828","32,97"
E4_Temperature,"1641476886,85829","32,97"
E4_Temperature,"1641476887,1083","32,97"
E4_Temperature,"1641476887,35832","32,97"
E4_Temperature,"1641476887,60833","32,95"
E4_Temperature,"1641476887,85834","32,95"
E4_Temperature,"1641476888,10835","32,95"
E4_Temperature,"1641476888,35836","32,95"
E4_Temperature,"1641476888,60837","32,97"
E4_Temperature,"1641476888,85839","32,97"
E4_Temperature,"1641476889,1084","32,97"
E4_Temperature,"1641476889,35841","32,97"
E4_Temperature,"1641476889,60842","32,97"
E4_Temperature,"1641476889,85843","32,97"
E4_Temperature,"1641476890,10844","32,97"
E4_Temperature,"1641476890,35845","32,97"
E4_Temperature,"1641476890,60847","32,95"
E4_Temperature,"1641476890,85848","32,95"
E4_Temperature,"1641476891,10849","32,95"
E4_Temperature,"1641476891,3585","32,95"
E4_Temperature,"1641476891,60851","32,97"
E4_Temperature,"1641476891,85852","32,97"
E4_Temperature,"1641476892,10854","32,97"
E4_Temperature,"1641476892,35855","32,97"
E4_Temperature,"1641476892,60856","32,95"
E4_Temperature,"1641476892,85857","32,95"
E4_Temperature,"1641476893,10858","32,95"
E4_Temperature,"1641476893,35859","32,95"
E4_Temperature,"1641476893,60861","32,97"
E4_Temperature,"1641476893,85862","32,97"
E4_Temperature,"1641476894,10863","32,97"
E4_Temperature,"1641476894,35864","32,97"
E4_Temperature,"1641476894,60865","32,99"
E4_Temperature,"1641476894,85866","32,99"
E4_Temperature,"1641476895,10867","32,99"
E4_Temperature,"1641476895,35869","32,99"
E4_Temperature,"1641476895,6087","32,99"
E4_Temperature,"1641476895,85871","32,99"
E4_Temperature,"1641476896,10872","32,99"
E4_Temperature,"1641476896,35873","32,99"
E4_Temperature,"1641476896,60874","32,97"
E4_Temperature,"1641476896,85876","32,97"
E4_Temperature,"1641476897,10877","32,97"
E4_Temperature,"1641476897,35878","32,97"
E4_Temperature,"1641476897,60879","32,99"
E4_Temperature,"1641476897,8588","32,99"
E4_Temperature,"1641476898,10881","32,99"
E4_Temperature,"1641476898,35883","32,99"
E4_Temperature,"1641476898,60884","32,97"
E4_Temperature,"1641476898,85885","32,97"
E4_Temperature,"1641476899,10886","32,97"
E4_Temperature,"1641476899,35887","32,97"
E4_Temperature,"1641476899,60888","32,97"
E4_Temperature,"1641476899,85889","32,97"
E4_Temperature,"1641476900,10891","32,97"
E4_Temperature,"1641476900,35892","32,97"
E4_Temperature,"1641476900,60893","32,99"
E4_Temperature,"1641476900,85894","32,99"
E4_Temperature,"1641476901,10895","32,99"
E4_Temperature,"1641476901,35896","32,99"
E4_Temperature,"1641476901,60898","32,99"
E4_Temperature,"1641476901,85899","32,99"
E4_Temperature,"1641476902,109","32,99"
E4_Temperature,"1641476902,35901","32,99"
E4_Temperature,"1641476902,60902","32,99"
E4_Temperature,"1641476902,85903","32,99"
E4_Temperature,"1641476903,10905","32,99"
E4_Temperature,"1641476903,35906","32,99"
E4_Temperature,"1641476903,60907","32,99"
E4_Temperature,"1641476903,85908","32,99"
E4_Temperature,"1641476904,10909","32,99"
E4_Temperature,"1641476904,3591","32,99"
E4_Temperature,"1641476904,60911","32,97"
E4_Temperature,"1641476904,85913","32,97"
E4_Temperature,"1641476905,10914","32,97"
E4_Temperature,"1641476905,35915","32,97"
E4_Temperature,"1641476905,60916","33,01"
E4_Temperature,"1641476905,85917","33,01"
E4_Temperature,"1641476906,10918","33,01"
E4_Temperature,"1641476906,3592","33,01"
E4_Temperature,"1641476906,60921","32,99"
E4_Temperature,"1641476906,85922","32,99"
E4_Temperature,"1641476907,10923","32,99"
E4_Temperature,"1641476907,35924","32,99"
E4_Temperature,"1641476907,60925","32,99"
E4_Temperature,"1641476907,85927","32,99"
E4_Temperature,"1641476908,10928","32,99"
E4_Temperature,"1641476908,35929","32,99"
E4_Temperature,"1641476908,6093","32,99"
E4_Temperature,"1641476908,85931","32,99"
E4_Temperature,"1641476909,10932","32,99"
E4_Temperature,"1641476909,35933","32,99"
E4_Temperature,"1641476909,60935","32,99"
E4_Temperature,"1641476909,85936","32,99"
E4_Temperature,"1641476910,10937","32,99"
E4_Temperature,"1641476910,35938","32,99"
E4_Temperature,"1641476910,60939","32,99"
E4_Temperature,"1641476910,8594","32,99"
E4_Temperature,"1641476911,10942","32,99"
E4_Temperature,"1641476911,35943","32,99"
E4_Temperature,"1641476911,60944","33,01"
E4_Temperature,"1641476911,85945","33,01"
E4_Temperature,"1641476912,10946","33,01"
E4_Temperature,"1641476912,35947","33,01"
E4_Temperature,"1641476912,60949","33,01"
E4_Temperature,"1641476912,8595","33,01"
E4_Temperature,"1641476913,10951","33,01"
E4_Temperature,"1641476913,35952","33,01"
E4_Temperature,"1641476913,60953","33,01"
E4_Temperature,"1641476913,85954","33,01"
E4_Temperature,"1641476914,10955","33,01"
E4_Temperature,"1641476914,35957","33,01"
E4_Temperature,"1641476914,60958","33,01"
E4_Temperature,"1641476914,85959","33,01"
E4_Temperature,"1641476915,1096","33,01"
E4_Temperature,"1641476915,35961","33,01"
E4_Temperature,"1641476915,60962","33,01"
E4_Temperature,"1641476915,85964","33,01"
E4_Temperature,"1641476916,10965","33,01"
E4_Temperature,"1641476916,35966","33,01"
E4_Temperature,"1641476916,60967","33,01"
E4_Temperature,"1641476916,85968","33,01"
E4_Temperature,"1641476917,10969","33,01"
E4_Temperature,"1641476917,3597","33,01"
E4_Temperature,"1641476917,60972","33,01"
E4_Temperature,"1641476917,85973","33,01"
E4_Temperature,"1641476918,10974","33,01"
E4_Temperature,"1641476918,35975","33,01"
E4_Temperature,"1641476918,60976","33,01"
E4_Temperature,"1641476918,85977","33,01"
E4_Temperature,"1641476919,10979","33,01"
E4_Temperature,"1641476919,3598","33,01"
E4_Temperature,"1641476919,60981","33,03"
E4_Temperature,"1641476919,85982","33,03"
E4_Temperature,"1641476920,10983","33,03"
E4_Temperature,"1641476920,35984","33,03"
E4_Temperature,"1641476920,60986","33,01"
E4_Temperature,"1641476920,85987","33,01"
E4_Temperature,"1641476921,10988","33,01"
E4_Temperature,"1641476921,35989","33,01"
E4_Temperature,"1641476921,6099","33,03"
E4_Temperature,"1641476921,85991","33,03"
E4_Temperature,"1641476922,10992","33,03"
E4_Temperature,"1641476922,35994","33,03"
E4_Temperature,"1641476922,60995","33,01"
E4_Temperature,"1641476922,85996","33,01"
E4_Temperature,"1641476923,10997","33,01"
E4_Temperature,"1641476923,35998","33,01"
E4_Temperature,"1641476923,60999","33,03"
E4_Temperature,"1641476923,86001","33,03"
E4_Temperature,"1641476924,11002","33,03"
E4_Temperature,"1641476924,36003","33,03"
E4_Temperature,"1641476924,61004","33,01"
E4_Temperature,"1641476924,86005","33,01"
E4_Temperature,"1641476925,11006","33,01"
E4_Temperature,"1641476925,36008","33,01"
E4_Temperature,"1641476925,61009","33,01"
E4_Temperature,"1641476925,8601","33,01"
E4_Temperature,"1641476926,11011","33,01"
E4_Temperature,"1641476926,36012","33,01"
E4_Temperature,"1641476926,61013","33,01"
E4_Temperature,"1641476926,86014","33,01"
E4_Temperature,"1641476927,11016","33,01"
E4_Temperature,"1641476927,36017","33,01"
E4_Temperature,"1641476927,61018","33,01"
E4_Temperature,"1641476927,86019","33,01"
E4_Temperature,"1641476928,1102","33,01"
E4_Temperature,"1641476928,36021","33,01"
E4_Temperature,"1641476928,61023","33,03"
E4_Temperature,"1641476928,86024","33,03"
E4_Temperature,"1641476929,11025","33,03"
E4_Temperature,"1641476929,36026","33,03"
E4_Temperature,"1641476929,61027","33,01"
E4_Temperature,"1641476929,86028","33,01"
E4_Temperature,"1641476930,1103","33,01"
E4_Temperature,"1641476930,36031","33,01"
E4_Temperature,"1641476930,61032","33,01"
E4_Temperature,"1641476930,86033","33,01"
E4_Temperature,"1641476931,11034","33,01"
E4_Temperature,"1641476931,36035","33,01"
E4_Temperature,"1641476931,61036","33,03"
E4_Temperature,"1641476931,86038","33,03"
E4_Temperature,"1641476932,11039","33,03"
E4_Temperature,"1641476932,3604","33,03"
E4_Temperature,"1641476932,61041","33,01"
E4_Temperature,"1641476932,86042","33,01"
E4_Temperature,"1641476933,11043","33,01"
E4_Temperature,"1641476933,36045","33,01"
E4_Temperature,"1641476933,61046","33,01"
E4_Temperature,"1641476933,86047","33,01"
E4_Temperature,"1641476934,11048","33,01"
E4_Temperature,"1641476934,36049","33,01"
E4_Temperature,"1641476934,6105","33,05"
E4_Temperature,"1641476934,86052","33,05"
E4_Temperature,"1641476935,11053","33,05"
E4_Temperature,"1641476935,36054","33,05"
E4_Temperature,"1641476935,61055","33,03"
E4_Temperature,"1641476935,86056","33,03"
E4_Temperature,"1641476936,11057","33,03"
E4_Temperature,"1641476936,36058","33,03"
E4_Temperature,"1641476936,6106","33,03"
E4_Temperature,"1641476936,86061","33,03"
E4_Temperature,"1641476937,11062","33,03"
E4_Temperature,"1641476937,36063","33,03"
E4_Temperature,"1641476937,61064","33,03"
E4_Temperature,"1641476937,86065","33,03"
E4_Temperature,"1641476938,11067","33,03"
E4_Temperature,"1641476938,36068","33,03"
E4_Temperature,"1641476938,61069","33,01"
E4_Temperature,"1641476938,8607","33,01"
E4_Temperature,"1641476939,11071","33,01"
E4_Temperature,"1641476939,36072","33,01"
E4_Temperature,"1641476939,61074","33,01"
E4_Temperature,"1641476939,86075","33,01"
E4_Temperature,"1641476940,11076","33,01"
E4_Temperature,"1641476940,36077","33,01"
E4_Temperature,"1641476940,61078","33,03"
E4_Temperature,"1641476940,86079","33,03"
E4_Temperature,"1641476941,1108","33,03"
E4_Temperature,"1641476941,36082","33,03"
E4_Temperature,"1641476941,61083","33,03"
E4_Temperature,"1641476941,86084","33,03"
E4_Temperature,"1641476942,11085","33,03"
E4_Temperature,"1641476942,36086","33,03"
E4_Temperature,"1641476942,61087","33,05"
E4_Temperature,"1641476942,86089","33,05"
E4_Temperature,"1641476943,1109","33,05"
E4_Temperature,"1641476943,36091","33,05"
E4_Temperature,"1641476943,61092","33,05"
E4_Temperature,"1641476943,86093","33,05"
E4_Temperature,"1641476944,11094","33,05"
E4_Temperature,"1641476944,36096","33,05"
E4_Temperature,"1641476944,61097","33,03"
E4_Temperature,"1641476944,86098","33,03"
E4_Temperature,"1641476945,11099","33,03"
E4_Temperature,"1641476945,361","33,03"
E4_Temperature,"1641476945,61101","33,05"
E4_Temperature,"1641476945,86102","33,05"
E4_Temperature,"1641476946,11104","33,05"
E4_Temperature,"1641476946,36105","33,05"
E4_Temperature,"1641476946,61106","33,07"
E4_Temperature,"1641476946,86107","33,07"
E4_Temperature,"1641476947,11108","33,07"
E4_Temperature,"1641476947,36109","33,07"
E4_Temperature,"1641476947,61111","33,03"
E4_Temperature,"1641476947,86112","33,03"
E4_Temperature,"1641476948,11113","33,03"
E4_Temperature,"1641476948,36114","33,03"
E4_Temperature,"1641476948,61115","33,05"
E4_Temperature,"1641476948,86116","33,05"
E4_Temperature,"1641476949,11118","33,05"
E4_Temperature,"1641476949,36119","33,05"
E4_Temperature,"1641476949,6112","33,05"
E4_Temperature,"1641476949,86121","33,05"
E4_Temperature,"1641476950,11122","33,05"
E4_Temperature,"1641476950,36123","33,05"
E4_Temperature,"1641476950,61124","33,05"
E4_Temperature,"1641476950,86126","33,05"
E4_Temperature,"1641476951,11127","33,05"
E4_Temperature,"1641476951,36128","33,05"
E4_Temperature,"1641476951,61129","33,05"
E4_Temperature,"1641476951,8613","33,05"
E4_Temperature,"1641476952,11131","33,05"
E4_Temperature,"1641476952,36133","33,05"
E4_Temperature,"1641476952,61134","33,07"
E4_Temperature,"1641476952,86135","33,07"
E4_Temperature,"1641476953,11136","33,07"
E4_Temperature,"1641476953,36137","33,07"
E4_Temperature,"1641476953,61138","33,05"
E4_Temperature,"1641476953,86139","33,05"
E4_Temperature,"1641476954,11141","33,05"
E4_Temperature,"1641476954,36142","33,05"
E4_Temperature,"1641476954,61143","33,05"
E4_Temperature,"1641476954,86144","33,05"
E4_Temperature,"1641476955,11145","33,05"
E4_Temperature,"1641476955,36146","33,05"
E4_Temperature,"1641476955,61148","33,05"
E4_Temperature,"1641476955,86149","33,05"
E4_Temperature,"1641476956,1115","33,05"
E4_Temperature,"1641476956,36151","33,05"
E4_Temperature,"1641476956,61152","33,05"
E4_Temperature,"1641476956,86153","33,05"
E4_Temperature,"1641476957,11155","33,05"
E4_Temperature,"1641476957,36156","33,05"
E4_Temperature,"1641476957,61157","33,07"
E4_Temperature,"1641476957,86158","33,07"
E4_Temperature,"1641476958,11159","33,07"
E4_Temperature,"1641476958,3616","33,07"
E4_Temperature,"1641476958,61161","33,05"
E4_Temperature,"1641476958,86163","33,05"
E4_Temperature,"1641476959,11164","33,05"
E4_Temperature,"1641476959,36165","33,05"
E4_Temperature,"1641476959,61166","33,05"
E4_Temperature,"1641476959,86167","33,05"
E4_Temperature,"1641476960,11168","33,05"
E4_Temperature,"1641476960,3617","33,05"
E4_Temperature,"1641476960,61171","33,07"
E4_Temperature,"1641476960,86172","33,07"
E4_Temperature,"1641476961,11173","33,07"
E4_Temperature,"1641476961,36174","33,07"
E4_Temperature,"1641476961,61175","33,07"
E4_Temperature,"1641476961,86177","33,07"
E4_Temperature,"1641476962,11178","33,07"
E4_Temperature,"1641476962,36179","33,07"
E4_Temperature,"1641476962,6118","33,07"
E4_Temperature,"1641476962,86181","33,07"
E4_Temperature,"1641476963,11182","33,07"
E4_Temperature,"1641476963,36183","33,07"
E4_Temperature,"1641476963,61185","33,05"
E4_Temperature,"1641476963,86186","33,05"
E4_Temperature,"1641476964,11187","33,05"
E4_Temperature,"1641476964,36188","33,05"
E4_Temperature,"1641476964,61189","33,07"
E4_Temperature,"1641476964,8619","33,07"
E4_Temperature,"1641476965,11192","33,07"
E4_Temperature,"1641476965,36193","33,07"
E4_Temperature,"1641476965,61194","33,07"
E4_Temperature,"1641476965,86195","33,07"
E4_Temperature,"1641476966,11196","33,07"
E4_Temperature,"1641476966,36197","33,07"
E4_Temperature,"1641476966,61199","33,05"
E4_Temperature,"1641476966,862","33,05"
E4_Temperature,"1641476967,11201","33,05"
E4_Temperature,"1641476967,36202","33,05"
E4_Temperature,"1641476967,61203","33,07"
E4_Temperature,"1641476967,86204","33,07"
E4_Temperature,"1641476968,11205","33,07"
E4_Temperature,"1641476968,36207","33,07"
E4_Temperature,"1641476968,61208","33,07"
E4_Temperature,"1641476968,86209","33,07"
E4_Temperature,"1641476969,1121","33,07"
E4_Temperature,"1641476969,36211","33,07"
E4_Temperature,"1641476969,61212","33,05"
E4_Temperature,"1641476969,86214","33,05"
E4_Temperature,"1641476970,11215","33,05"
E4_Temperature,"1641476970,36216","33,05"
E4_Temperature,"1641476970,61217","33,09"
E4_Temperature,"1641476970,86218","33,09"
E4_Temperature,"1641476971,11219","33,09"
E4_Temperature,"1641476971,36221","33,09"
E4_Temperature,"1641476971,61222","33,07"
E4_Temperature,"1641476971,86223","33,07"
E4_Temperature,"1641476972,11224","33,07"
E4_Temperature,"1641476972,36225","33,07"
E4_Temperature,"1641476972,61226","33,07"
E4_Temperature,"1641476972,86227","33,07"
E4_Temperature,"1641476973,11229","33,07"
E4_Temperature,"1641476973,3623","33,07"
E4_Temperature,"1641476973,61231","33,05"
E4_Temperature,"1641476973,86232","33,05"
E4_Temperature,"1641476974,11233","33,05"
E4_Temperature,"1641476974,36234","33,05"
E4_Temperature,"1641476974,61236","33,07"
E4_Temperature,"1641476974,86237","33,07"
E4_Temperature,"1641476975,11238","33,07"
E4_Temperature,"1641476975,36239","33,07"
E4_Temperature,"1641476975,6124","33,09"
E4_Temperature,"1641476975,86241","33,09"
E4_Temperature,"1641476976,11243","33,09"
E4_Temperature,"1641476976,36244","33,09"
E4_Temperature,"1641476976,61245","33,07"
E4_Temperature,"1641476976,86246","33,07"
E4_Temperature,"1641476977,11247","33,07"
E4_Temperature,"1641476977,36248","33,07"
E4_Temperature,"1641476977,61249","33,05"
E4_Temperature,"1641476977,86251","33,05"
E4_Temperature,"1641476978,11252","33,05"
E4_Temperature,"1641476978,36253","33,05"
E4_Temperature,"1641476978,61254","33,07"
E4_Temperature,"1641476978,86255","33,07"
E4_Temperature,"1641476979,11256","33,07"
E4_Temperature,"1641476979,36258","33,07"
E4_Temperature,"1641476979,61259","33,07"
E4_Temperature,"1641476979,8626","33,07"
E4_Temperature,"1641476980,11261","33,07"
E4_Temperature,"1641476980,36262","33,07"
E4_Temperature,"1641476980,61263","33,07"
E4_Temperature,"1641476980,86264","33,07"
E4_Temperature,"1641476981,11266","33,07"
E4_Temperature,"1641476981,36267","33,07"
E4_Temperature,"1641476981,61268","33,09"
E4_Temperature,"1641476981,86269","33,09"
E4_Temperature,"1641476982,1127","33,09"
E4_Temperature,"1641476982,36271","33,09"
E4_Temperature,"1641476982,61273","33,09"
E4_Temperature,"1641476982,86274","33,09"
E4_Temperature,"1641476983,11275","33,09"
E4_Temperature,"1641476983,36276","33,09"
E4_Temperature,"1641476983,61277","33,07"
E4_Temperature,"1641476983,86278","33,07"
E4_Temperature,"1641476984,1128","33,07"
E4_Temperature,"1641476984,36281","33,07"
