BVP,time,values
E4_Bvp,"1646468251,6526","2,114021"
E4_Bvp,"1646468251,66822","1,993652"
E4_Bvp,"1646468251,68385","1,543091"
E4_Bvp,"1646468251,69947","0,6813431"
E4_Bvp,"1646468251,7151","-0,5408554"
E4_Bvp,"1646468251,73072","-1,929451"
E4_Bvp,"1646468251,74635","-3,18364"
E4_Bvp,"1646468251,76198","-4,045219"
E4_Bvp,"1646468251,7776","-4,450912"
E4_Bvp,"1646468251,79323","-4,542725"
E4_Bvp,"1646468251,80885","-4,589279"
E4_Bvp,"1646468251,82448","-4,849251"
E4_Bvp,"1646468251,8401","-5,380341"
E4_Bvp,"1646468251,85573","-6,03904"
E4_Bvp,"1646468251,87136","-6,554817"
E4_Bvp,"1646468251,88698","-6,646591"
E4_Bvp,"1646468251,90261","-6,195045"
E4_Bvp,"1646468251,91823","-5,273666"
E4_Bvp,"1646468251,93386","-4,079391"
E4_Bvp,"1646468251,94948","-2,831299"
E4_Bvp,"1646468251,96511","-1,691696"
E4_Bvp,"1646468251,98074","-0,7131653"
E4_Bvp,"1646468251,99636","0,1001205"
E4_Bvp,"1646468252,01199","0,803894"
E4_Bvp,"1646468252,02761","1,444099"
E4_Bvp,"1646468252,04324","2,028694"
E4_Bvp,"1646468252,05886","2,532242"
E4_Bvp,"1646468252,07449","2,898193"
E4_Bvp,"1646468252,09012","3,119255"
E4_Bvp,"1646468252,10574","3,21711"
E4_Bvp,"1646468252,12137","3,215904"
E4_Bvp,"1646468252,13699","3,127258"
E4_Bvp,"1646468252,15262","2,928413"
E4_Bvp,"1646468252,16824","2,601242"
E4_Bvp,"1646468252,18387","2,150307"
E4_Bvp,"1646468252,1995","1,63961"
E4_Bvp,"1646468252,21512","1,206337"
E4_Bvp,"1646468252,23075","1,005653"
E4_Bvp,"1646468252,24637","1,17466"
E4_Bvp,"1646468252,262","1,756775"
E4_Bvp,"1646468252,27762","2,642929"
E4_Bvp,"1646468252,29325","3,60553"
E4_Bvp,"1646468252,30888","4,318115"
E4_Bvp,"1646468252,3245","4,531204"
E4_Bvp,"1646468252,34013","4,110428"
E4_Bvp,"1646468252,35575","3,128998"
E4_Bvp,"1646468252,37138","1,808899"
E4_Bvp,"1646468252,387","0,429245"
E4_Bvp,"1646468252,40263","-0,7197266"
E4_Bvp,"1646468252,41826","-1,484543"
E4_Bvp,"1646468252,43388","-1,830917"
E4_Bvp,"1646468252,44951","-1,857925"
E4_Bvp,"1646468252,46513","-1,739136"
E4_Bvp,"1646468252,48076","-1,650406"
E4_Bvp,"1646468252,49638","-1,79805"
E4_Bvp,"1646468252,51201","-2,327896"
E4_Bvp,"1646468252,52764","-3,305862"
E4_Bvp,"1646468252,54326","-4,644485"
E4_Bvp,"1646468252,55889","-6,097916"
E4_Bvp,"1646468252,57451","-7,323425"
E4_Bvp,"1646468252,59014","-8,01506"
E4_Bvp,"1646468252,60576","-7,982986"
E4_Bvp,"1646468252,62139","-7,256653"
E4_Bvp,"1646468252,63702","-6,027634"
E4_Bvp,"1646468252,65264","-4,582855"
E4_Bvp,"1646468252,66827","-3,231003"
E4_Bvp,"1646468252,68389","-2,178955"
E4_Bvp,"1646468252,69952","-1,531342"
E4_Bvp,"1646468252,71514","-1,20752"
E4_Bvp,"1646468252,73077","-0,9965057"
E4_Bvp,"1646468252,7464","-0,633606"
E4_Bvp,"1646468252,76202","0,09477234"
E4_Bvp,"1646468252,77765","1,178879"
E4_Bvp,"1646468252,79327","2,460159"
E4_Bvp,"1646468252,8089","3,600342"
E4_Bvp,"1646468252,82452","4,374924"
E4_Bvp,"1646468252,84015","4,708771"
E4_Bvp,"1646468252,85578","4,746994"
E4_Bvp,"1646468252,8714","4,728302"
E4_Bvp,"1646468252,88703","4,812073"
E4_Bvp,"1646468252,90265","5,000549"
E4_Bvp,"1646468252,91828","5,144379"
E4_Bvp,"1646468252,9339","5,096512"
E4_Bvp,"1646468252,94953","4,792572"
E4_Bvp,"1646468252,96516","4,367477"
E4_Bvp,"1646468252,98078","4,045486"
E4_Bvp,"1646468252,99641","4,018478"
E4_Bvp,"1646468253,01203","4,304321"
E4_Bvp,"1646468253,02766","4,726166"
E4_Bvp,"1646468253,04328","5,002151"
E4_Bvp,"1646468253,05891","4,873245"
E4_Bvp,"1646468253,07454","4,284241"
E4_Bvp,"1646468253,09016","3,320618"
E4_Bvp,"1646468253,10579","2,259781"
E4_Bvp,"1646468253,12141","1,346161"
E4_Bvp,"1646468253,13704","0,7053528"
E4_Bvp,"1646468253,15266","0,3386078"
E4_Bvp,"1646468253,16829","0,1029968"
E4_Bvp,"1646468253,18392","-0,1219025"
E4_Bvp,"1646468253,19954","-0,5013733"
E4_Bvp,"1646468253,21517","-1,166138"
E4_Bvp,"1646468253,23079","-2,208359"
E4_Bvp,"1646468253,24642","-3,659546"
E4_Bvp,"1646468253,26204","-5,39299"
E4_Bvp,"1646468253,27767","-7,200424"
E4_Bvp,"1646468253,2933","-8,830078"
E4_Bvp,"1646468253,30892","-10,08855"
E4_Bvp,"1646468253,32455","-10,8782"
E4_Bvp,"1646468253,34017","-11,15993"
E4_Bvp,"1646468253,3558","-10,92345"
E4_Bvp,"1646468253,37142","-10,18518"
E4_Bvp,"1646468253,38705","-8,981018"
E4_Bvp,"1646468253,40268","-7,448441"
E4_Bvp,"1646468253,4183","-5,811188"
E4_Bvp,"1646468253,43393","-4,326385"
E4_Bvp,"1646468253,44955","-3,190887"
E4_Bvp,"1646468253,46518","-2,437485"
E4_Bvp,"1646468253,4808","-1,940781"
E4_Bvp,"1646468253,49643","-1,491058"
E4_Bvp,"1646468253,51206","-0,9216614"
E4_Bvp,"1646468253,52768","-0,1710205"
E4_Bvp,"1646468253,54331","0,7104187"
E4_Bvp,"1646468253,55893","1,616623"
E4_Bvp,"1646468253,57456","2,493958"
E4_Bvp,"1646468253,59018","3,278732"
E4_Bvp,"1646468253,60581","3,942108"
E4_Bvp,"1646468253,62144","4,499786"
E4_Bvp,"1646468253,63706","4,970291"
E4_Bvp,"1646468253,65269","5,415161"
E4_Bvp,"1646468253,66831","5,838318"
E4_Bvp,"1646468253,68394","6,220932"
E4_Bvp,"1646468253,69956","6,47142"
E4_Bvp,"1646468253,71519","6,467789"
E4_Bvp,"1646468253,73082","6,157135"
E4_Bvp,"1646468253,74644","5,55423"
E4_Bvp,"1646468253,76207","4,801132"
E4_Bvp,"1646468253,77769","4,082565"
E4_Bvp,"1646468253,79332","3,548615"
E4_Bvp,"1646468253,80894","3,27179"
E4_Bvp,"1646468253,82457","3,189682"
E4_Bvp,"1646468253,8402","3,149643"
E4_Bvp,"1646468253,85582","2,967773"
E4_Bvp,"1646468253,87145","2,494675"
E4_Bvp,"1646468253,88707","1,695068"
E4_Bvp,"1646468253,9027","0,6550598"
E4_Bvp,"1646468253,91833","-0,4299011"
E4_Bvp,"1646468253,93395","-1,362274"
E4_Bvp,"1646468253,94958","-2,032379"
E4_Bvp,"1646468253,9652","-2,448257"
E4_Bvp,"1646468253,98083","-2,710373"
E4_Bvp,"1646468253,99645","-2,947739"
E4_Bvp,"1646468254,01208","-3,279556"
E4_Bvp,"1646468254,02771","-3,768921"
E4_Bvp,"1646468254,04333","-4,477997"
E4_Bvp,"1646468254,05896","-5,411011"
E4_Bvp,"1646468254,07458","-6,50946"
E4_Bvp,"1646468254,09021","-7,634933"
E4_Bvp,"1646468254,10583","-8,55481"
E4_Bvp,"1646468254,12146","-9,003922"
E4_Bvp,"1646468254,13709","-8,778549"
E4_Bvp,"1646468254,15271","-7,840591"
E4_Bvp,"1646468254,16834","-6,34642"
E4_Bvp,"1646468254,18396","-4,592285"
E4_Bvp,"1646468254,19959","-2,898178"
E4_Bvp,"1646468254,21521","-1,497955"
E4_Bvp,"1646468254,23084","-0,4685059"
E4_Bvp,"1646468254,24647","0,2700806"
E4_Bvp,"1646468254,26209","0,8605499"
E4_Bvp,"1646468254,27772","1,426559"
E4_Bvp,"1646468254,29334","2,041595"
E4_Bvp,"1646468254,30897","2,701691"
E4_Bvp,"1646468254,32459","3,347549"
E4_Bvp,"1646468254,34022","3,919647"
E4_Bvp,"1646468254,35585","4,381226"
E4_Bvp,"1646468254,37147","4,756729"
E4_Bvp,"1646468254,3871","5,103256"
E4_Bvp,"1646468254,40272","5,465118"
E4_Bvp,"1646468254,41835","5,811935"
E4_Bvp,"1646468254,43397","6,045074"
E4_Bvp,"1646468254,4496","6,062393"
E4_Bvp,"1646468254,46523","5,879089"
E4_Bvp,"1646468254,48085","5,649918"
E4_Bvp,"1646468254,49648","5,619415"
E4_Bvp,"1646468254,5121","5,978378"
E4_Bvp,"1646468254,52773","6,732071"
E4_Bvp,"1646468254,54335","7,644333"
E4_Bvp,"1646468254,55898","8,341095"
E4_Bvp,"1646468254,57461","8,491562"
E4_Bvp,"1646468254,59023","7,952347"
E4_Bvp,"1646468254,60586","6,839035"
E4_Bvp,"1646468254,62148","5,453339"
E4_Bvp,"1646468254,63711","4,154831"
E4_Bvp,"1646468254,65273","3,187607"
E4_Bvp,"1646468254,66836","2,611908"
E4_Bvp,"1646468254,68399","2,327011"
E4_Bvp,"1646468254,69961","2,151459"
E4_Bvp,"1646468254,71524","1,921875"
E4_Bvp,"1646468254,73086","1,530945"
E4_Bvp,"1646468254,74649","0,9546051"
E4_Bvp,"1646468254,76211","0,2064667"
E4_Bvp,"1646468254,77774","-0,6906586"
E4_Bvp,"1646468254,79337","-1,747696"
E4_Bvp,"1646468254,80899","-2,980774"
E4_Bvp,"1646468254,82462","-4,454819"
E4_Bvp,"1646468254,84024","-6,143539"
E4_Bvp,"1646468254,85587","-7,933121"
E4_Bvp,"1646468254,87149","-9,590393"
E4_Bvp,"1646468254,88712","-10,80743"
E4_Bvp,"1646468254,90275","-11,32973"
E4_Bvp,"1646468254,91837","-11,04514"
E4_Bvp,"1646468254,934","-10,01703"
E4_Bvp,"1646468254,94962","-8,500046"
E4_Bvp,"1646468254,96525","-6,83931"
E4_Bvp,"1646468254,98087","-5,343201"
E4_Bvp,"1646468254,9965","-4,177368"
E4_Bvp,"1646468255,01213","-3,317535"
E4_Bvp,"1646468255,02775","-2,585388"
E4_Bvp,"1646468255,04338","-1,73056"
E4_Bvp,"1646468255,059","-0,6336517"
E4_Bvp,"1646468255,07463","0,6809692"
E4_Bvp,"1646468255,09025","2,018463"
E4_Bvp,"1646468255,10588","3,12825"
E4_Bvp,"1646468255,12151","3,852112"
E4_Bvp,"1646468255,13713","4,202011"
E4_Bvp,"1646468255,15276","4,348099"
E4_Bvp,"1646468255,16838","4,449707"
E4_Bvp,"1646468255,18401","4,539597"
E4_Bvp,"1646468255,19963","4,502167"
E4_Bvp,"1646468255,21526","4,173782"
E4_Bvp,"1646468255,23089","3,531876"
E4_Bvp,"1646468255,24651","2,74968"
E4_Bvp,"1646468255,26214","2,083603"
E4_Bvp,"1646468255,27776","1,764572"
E4_Bvp,"1646468255,29339","1,785919"
E4_Bvp,"1646468255,30901","1,976089"
E4_Bvp,"1646468255,32464","2,077789"
E4_Bvp,"1646468255,34027","1,968094"
E4_Bvp,"1646468255,35589","1,692352"
E4_Bvp,"1646468255,37152","1,417374"
E4_Bvp,"1646468255,38714","1,292465"
E4_Bvp,"1646468255,40277","1,304214"
E4_Bvp,"1646468255,41839","1,268463"
E4_Bvp,"1646468255,43402","0,9794922"
E4_Bvp,"1646468255,44965","0,3194275"
E4_Bvp,"1646468255,46527","-0,6156311"
E4_Bvp,"1646468255,4809","-1,589157"
E4_Bvp,"1646468255,49652","-2,361694"
E4_Bvp,"1646468255,51215","-2,81842"
E4_Bvp,"1646468255,52777","-3,067215"
E4_Bvp,"1646468255,5434","-3,311523"
E4_Bvp,"1646468255,55903","-3,791534"
E4_Bvp,"1646468255,57465","-4,588898"
E4_Bvp,"1646468255,59028","-5,572754"
E4_Bvp,"1646468255,6059","-6,424683"
E4_Bvp,"1646468255,62153","-6,772247"
E4_Bvp,"1646468255,63715","-6,387222"
E4_Bvp,"1646468255,65278","-5,279175"
E4_Bvp,"1646468255,66841","-3,705872"
E4_Bvp,"1646468255,68403","-2,033768"
E4_Bvp,"1646468255,69966","-0,5374908"
E4_Bvp,"1646468255,71528","0,6761322"
E4_Bvp,"1646468255,73091","1,697662"
E4_Bvp,"1646468255,74653","2,665054"
E4_Bvp,"1646468255,76216","3,620453"
E4_Bvp,"1646468255,77779","4,432404"
E4_Bvp,"1646468255,79341","4,903549"
E4_Bvp,"1646468255,80904","4,95047"
E4_Bvp,"1646468255,82466","4,667862"
E4_Bvp,"1646468255,84029","4,330002"
E4_Bvp,"1646468255,85591","4,205048"
E4_Bvp,"1646468255,87154","4,39769"
E4_Bvp,"1646468255,88717","4,817505"
E4_Bvp,"1646468255,90279","5,223022"
E4_Bvp,"1646468255,91842","5,373047"
E4_Bvp,"1646468255,93404","5,170975"
E4_Bvp,"1646468255,94967","4,695435"
E4_Bvp,"1646468255,96529","4,129486"
E4_Bvp,"1646468255,98092","3,664764"
E4_Bvp,"1646468255,99655","3,389221"
E4_Bvp,"1646468256,01217","3,282043"
E4_Bvp,"1646468256,0278","3,237015"
E4_Bvp,"1646468256,04342","3,108597"
E4_Bvp,"1646468256,05905","2,756653"
E4_Bvp,"1646468256,07468","2,117264"
E4_Bvp,"1646468256,0903","1,212433"
E4_Bvp,"1646468256,10593","0,1796265"
E4_Bvp,"1646468256,12155","-0,7706604"
E4_Bvp,"1646468256,13718","-1,478424"
E4_Bvp,"1646468256,1528","-1,908127"
E4_Bvp,"1646468256,16843","-2,218704"
E4_Bvp,"1646468256,18406","-2,655624"
E4_Bvp,"1646468256,19968","-3,45192"
E4_Bvp,"1646468256,21531","-4,697952"
E4_Bvp,"1646468256,23093","-6,310135"
E4_Bvp,"1646468256,24656","-8,09761"
E4_Bvp,"1646468256,26218","-9,760864"
E4_Bvp,"1646468256,27781","-11,03831"
E4_Bvp,"1646468256,29344","-11,71054"
E4_Bvp,"1646468256,30906","-11,64493"
E4_Bvp,"1646468256,32469","-10,84912"
E4_Bvp,"1646468256,34031","-9,425354"
E4_Bvp,"1646468256,35594","-7,595474"
E4_Bvp,"1646468256,37156","-5,61496"
E4_Bvp,"1646468256,38719","-3,704193"
E4_Bvp,"1646468256,40282","-2,002411"
E4_Bvp,"1646468256,41844","-0,5614777"
E4_Bvp,"1646468256,43407","0,6491852"
E4_Bvp,"1646468256,44969","1,690582"
E4_Bvp,"1646468256,46532","2,6064"
E4_Bvp,"1646468256,48094","3,426712"
E4_Bvp,"1646468256,49657","4,175507"
E4_Bvp,"1646468256,5122","4,856018"
E4_Bvp,"1646468256,52782","5,46669"
E4_Bvp,"1646468256,54345","5,991928"
