EDA,time,values
E4_Gsr,"1641477388,961","0,1396399"
E4_Gsr,"1641477389,211","0,1370777"
E4_Gsr,"1641477389,461","0,1422021"
E4_Gsr,"1641477389,711","0,140921"
E4_Gsr,"1641477389,961","0,140921"
E4_Gsr,"1641477390,211","0,140921"
E4_Gsr,"1641477390,461","0,1396399"
E4_Gsr,"1641477390,711","0,140921"
E4_Gsr,"1641477390,961","0,1383588"
E4_Gsr,"1641477391,211","0,140921"
E4_Gsr,"1641477391,461","0,1383588"
E4_Gsr,"1641477391,711","0,1396399"
E4_Gsr,"1641477391,961","0,1357966"
E4_Gsr,"1641477392,211","0,1383588"
E4_Gsr,"1641477392,461","0,1345155"
E4_Gsr,"1641477392,711","0,1396399"
E4_Gsr,"1641477392,961","0,1370777"
E4_Gsr,"1641477393,211","0,1396399"
E4_Gsr,"1641477393,461","0,1357966"
E4_Gsr,"1641477393,711","0,1396399"
E4_Gsr,"1641477393,961","0,1383588"
E4_Gsr,"1641477394,211","0,1370777"
E4_Gsr,"1641477394,461","0,1357966"
E4_Gsr,"1641477394,711","0,1396399"
E4_Gsr,"1641477394,961","0,1575753"
E4_Gsr,"1641477395,211","0,1396399"
E4_Gsr,"1641477395,461","0,1357966"
E4_Gsr,"1641477395,711","0,1396399"
E4_Gsr,"1641477395,961","0,1383588"
E4_Gsr,"1641477396,211","0,1396399"
E4_Gsr,"1641477396,461","0,1370777"
E4_Gsr,"1641477396,711","0,1357966"
E4_Gsr,"1641477396,961","0,140921"
E4_Gsr,"1641477397,211","0,1370777"
E4_Gsr,"1641477397,461","0,1357966"
E4_Gsr,"1641477397,711","0,1370777"
E4_Gsr,"1641477397,961","0,1383588"
E4_Gsr,"1641477398,211","0,1357966"
E4_Gsr,"1641477398,461","0,140921"
E4_Gsr,"1641477398,711","0,1357966"
E4_Gsr,"1641477398,961","0,1396399"
E4_Gsr,"1641477399,211","0,1383588"
E4_Gsr,"1641477399,461","0,1396399"
E4_Gsr,"1641477399,711","0,1357966"
E4_Gsr,"1641477399,961","0,1383588"
E4_Gsr,"1641477400,211","0,1357966"
E4_Gsr,"1641477400,461","0,1396399"
E4_Gsr,"1641477400,711","0,1370777"
E4_Gsr,"1641477400,961","0,1383588"
E4_Gsr,"1641477401,211","0,1357966"
E4_Gsr,"1641477401,461","0,1396399"
E4_Gsr,"1641477401,711","0,1370777"
E4_Gsr,"1641477401,961","0,1383588"
E4_Gsr,"1641477402,211","0,140921"
E4_Gsr,"1641477402,461","0,1396399"
E4_Gsr,"1641477402,711","0,1396399"
E4_Gsr,"1641477402,961","0,1370777"
E4_Gsr,"1641477403,211","0,1396399"
E4_Gsr,"1641477403,461","0,1370777"
E4_Gsr,"1641477403,711","0,1383588"
E4_Gsr,"1641477403,961","0,1383588"
E4_Gsr,"1641477404,211","0,140921"
E4_Gsr,"1641477404,461","0,1370777"
E4_Gsr,"1641477404,711","0,1396399"
E4_Gsr,"1641477404,961","0,1370777"
E4_Gsr,"1641477405,211","0,1396399"
E4_Gsr,"1641477405,461","0,1370777"
E4_Gsr,"1641477405,711","0,1396399"
E4_Gsr,"1641477405,961","0,1370777"
E4_Gsr,"1641477406,211","0,140921"
E4_Gsr,"1641477406,461","0,140921"
E4_Gsr,"1641477406,711","0,140921"
E4_Gsr,"1641477406,961","0,140921"
E4_Gsr,"1641477407,211","0,1383588"
E4_Gsr,"1641477407,461","0,140921"
E4_Gsr,"1641477407,711","0,1383588"
E4_Gsr,"1641477407,961","0,140921"
E4_Gsr,"1641477408,211","0,1383588"
E4_Gsr,"1641477408,461","0,140921"
E4_Gsr,"1641477408,711","0,1383588"
E4_Gsr,"1641477408,961","0,1422021"
E4_Gsr,"1641477409,211","0,1383588"
E4_Gsr,"1641477409,461","0,1396399"
E4_Gsr,"1641477409,711","0,1370777"
E4_Gsr,"1641477409,961","0,140921"
E4_Gsr,"1641477410,211","0,1370777"
E4_Gsr,"1641477410,461","0,140921"
E4_Gsr,"1641477410,711","0,1370777"
E4_Gsr,"1641477410,961","0,140921"
E4_Gsr,"1641477411,211","0,1422021"
E4_Gsr,"1641477411,461","0,1396399"
E4_Gsr,"1641477411,711","0,140921"
E4_Gsr,"1641477411,961","0,140921"
E4_Gsr,"1641477412,211","0,1422021"
E4_Gsr,"1641477412,461","0,1383588"
E4_Gsr,"1641477412,711","0,140921"
E4_Gsr,"1641477412,961","0,1383588"
E4_Gsr,"1641477413,211","0,1383588"
E4_Gsr,"1641477413,461","0,1383588"
E4_Gsr,"1641477413,711","0,1370777"
E4_Gsr,"1641477413,961","0,1370777"
E4_Gsr,"1641477414,211","0,1396399"
E4_Gsr,"1641477414,461","0,1357966"
E4_Gsr,"1641477414,711","0,1396399"
E4_Gsr,"1641477414,961","0,1370777"
E4_Gsr,"1641477415,211","0,1383588"
E4_Gsr,"1641477415,461","0,1396399"
E4_Gsr,"1641477415,711","0,1396399"
E4_Gsr,"1641477415,961","0,1396399"
E4_Gsr,"1641477416,211","0,1383588"
E4_Gsr,"1641477416,461","0,1396399"
E4_Gsr,"1641477416,711","0,1345155"
E4_Gsr,"1641477416,961","0,1383588"
E4_Gsr,"1641477417,211","0,1332344"
E4_Gsr,"1641477417,461","0,1370777"
E4_Gsr,"1641477417,711","0,1345155"
E4_Gsr,"1641477417,961","0,1357966"
E4_Gsr,"1641477418,211","0,1319533"
E4_Gsr,"1641477418,461","0,1345155"
E4_Gsr,"1641477418,711","0,1332344"
E4_Gsr,"1641477418,961","0,1345155"
E4_Gsr,"1641477419,211","0,1319533"
E4_Gsr,"1641477419,461","0,1345155"
E4_Gsr,"1641477419,711","0,1319533"
E4_Gsr,"1641477419,961","0,1345155"
E4_Gsr,"1641477420,211","0,1332344"
E4_Gsr,"1641477420,461","0,1345155"
E4_Gsr,"1641477420,711","0,1319533"
E4_Gsr,"1641477420,961","0,1345155"
E4_Gsr,"1641477421,211","0,1319533"
E4_Gsr,"1641477421,461","0,1345155"
E4_Gsr,"1641477421,711","0,1319533"
E4_Gsr,"1641477421,961","0,1345155"
E4_Gsr,"1641477422,211","0,1319533"
E4_Gsr,"1641477422,461","0,1357966"
E4_Gsr,"1641477422,711","0,1319533"
E4_Gsr,"1641477422,961","0,1332344"
E4_Gsr,"1641477423,211","0,1332344"
E4_Gsr,"1641477423,461","0,1332344"
E4_Gsr,"1641477423,711","0,1319533"
E4_Gsr,"1641477423,961","0,1345155"
E4_Gsr,"1641477424,211","0,1319533"
E4_Gsr,"1641477424,461","0,1345155"
E4_Gsr,"1641477424,711","0,1332344"
E4_Gsr,"1641477424,961","0,1345155"
E4_Gsr,"1641477425,211","0,1345155"
E4_Gsr,"1641477425,461","0,1293911"
E4_Gsr,"1641477425,711","0,1332344"
E4_Gsr,"1641477425,961","0,1319533"
E4_Gsr,"1641477426,211","0,1345155"
E4_Gsr,"1641477426,461","0,1319533"
E4_Gsr,"1641477426,711","0,1319533"
E4_Gsr,"1641477426,961","0,1319533"
E4_Gsr,"1641477427,211","0,1357966"
E4_Gsr,"1641477427,461","0,1306722"
E4_Gsr,"1641477427,711","0,1345155"
E4_Gsr,"1641477427,961","0,1319533"
E4_Gsr,"1641477428,211","0,1345155"
E4_Gsr,"1641477428,461","0,1319533"
E4_Gsr,"1641477428,711","0,1345155"
E4_Gsr,"1641477428,961","0,1319533"
E4_Gsr,"1641477429,211","0,1357966"
E4_Gsr,"1641477429,461","0,1319533"
E4_Gsr,"1641477429,711","0,1345155"
E4_Gsr,"1641477429,961","0,1319533"
E4_Gsr,"1641477430,211","0,1357966"
E4_Gsr,"1641477430,461","0,1319533"
E4_Gsr,"1641477430,711","0,1345155"
E4_Gsr,"1641477430,961","0,1319533"
E4_Gsr,"1641477431,211","0,1345155"
E4_Gsr,"1641477431,461","0,1332344"
E4_Gsr,"1641477431,711","0,1345155"
E4_Gsr,"1641477431,961","0,1319533"
E4_Gsr,"1641477432,211","0,1345155"
E4_Gsr,"1641477432,461","0,1319533"
E4_Gsr,"1641477432,711","0,1332344"
E4_Gsr,"1641477432,961","0,1345155"
E4_Gsr,"1641477433,211","0,1345155"
E4_Gsr,"1641477433,461","0,1332344"
E4_Gsr,"1641477433,711","0,1319533"
E4_Gsr,"1641477433,961","0,1345155"
E4_Gsr,"1641477434,211","0,1345155"
E4_Gsr,"1641477434,461","0,1370777"
E4_Gsr,"1641477434,711","0,1319533"
E4_Gsr,"1641477434,961","0,1357966"
E4_Gsr,"1641477435,211","0,1332344"
E4_Gsr,"1641477435,461","0,1357966"
E4_Gsr,"1641477435,711","0,1332344"
E4_Gsr,"1641477435,961","0,1345155"
E4_Gsr,"1641477436,211","0,1319533"
E4_Gsr,"1641477436,461","0,1345155"
E4_Gsr,"1641477436,711","0,1319533"
E4_Gsr,"1641477436,961","0,1332344"
E4_Gsr,"1641477437,211","0,1306722"
E4_Gsr,"1641477437,461","0,1345155"
E4_Gsr,"1641477437,711","0,1306722"
E4_Gsr,"1641477437,961","0,1345155"
E4_Gsr,"1641477438,211","0,1306722"
E4_Gsr,"1641477438,461","0,1319533"
E4_Gsr,"1641477438,711","0,1319533"
E4_Gsr,"1641477438,961","0,1345155"
E4_Gsr,"1641477439,211","0,1345155"
E4_Gsr,"1641477439,461","0,1332344"
E4_Gsr,"1641477439,711","0,1345155"
E4_Gsr,"1641477439,961","0,1345155"
E4_Gsr,"1641477440,211","0,1345155"
E4_Gsr,"1641477440,461","0,1306722"
E4_Gsr,"1641477440,711","0,1332344"
E4_Gsr,"1641477440,961","0,1306722"
E4_Gsr,"1641477441,211","0,1332344"
E4_Gsr,"1641477441,461","0,1306722"
E4_Gsr,"1641477441,711","0,1332344"
E4_Gsr,"1641477441,961","0,1293911"
E4_Gsr,"1641477442,211","0,1332344"
E4_Gsr,"1641477442,461","0,1319533"
E4_Gsr,"1641477442,711","0,1332344"
E4_Gsr,"1641477442,961","0,1332344"
E4_Gsr,"1641477443,211","0,1332344"
E4_Gsr,"1641477443,461","0,1306722"
E4_Gsr,"1641477443,711","0,1345155"
E4_Gsr,"1641477443,961","0,1306722"
E4_Gsr,"1641477444,211","0,1345155"
E4_Gsr,"1641477444,461","0,1319533"
E4_Gsr,"1641477444,711","0,1345155"
E4_Gsr,"1641477444,961","0,1345155"
E4_Gsr,"1641477445,211","0,1370777"
E4_Gsr,"1641477445,461","0,1332344"
E4_Gsr,"1641477445,711","0,1332344"
E4_Gsr,"1641477445,961","0,1332344"
E4_Gsr,"1641477446,211","0,1332344"
E4_Gsr,"1641477446,461","0,1345155"
E4_Gsr,"1641477446,711","0,1319533"
E4_Gsr,"1641477446,961","0,1357966"
E4_Gsr,"1641477447,211","0,1319533"
E4_Gsr,"1641477447,461","0,1357966"
E4_Gsr,"1641477447,711","0,1319533"
E4_Gsr,"1641477447,961","0,1357966"
E4_Gsr,"1641477448,211","0,1319533"
E4_Gsr,"1641477448,461","0,1319533"
E4_Gsr,"1641477448,711","0,1319533"
E4_Gsr,"1641477448,961","0,1332344"
E4_Gsr,"1641477449,211","0,1319533"
E4_Gsr,"1641477449,461","0,1345155"
E4_Gsr,"1641477449,711","0,1319533"
E4_Gsr,"1641477449,961","0,1332344"
E4_Gsr,"1641477450,211","0,1306722"
E4_Gsr,"1641477450,461","0,1345155"
E4_Gsr,"1641477450,711","0,1319533"
E4_Gsr,"1641477450,961","0,1345155"
E4_Gsr,"1641477451,211","0,1345155"
E4_Gsr,"1641477451,461","0,1332344"
E4_Gsr,"1641477451,711","0,1319533"
E4_Gsr,"1641477451,961","0,1332344"
E4_Gsr,"1641477452,211","0,1332344"
E4_Gsr,"1641477452,461","0,1345155"
E4_Gsr,"1641477452,711","0,1319533"
E4_Gsr,"1641477452,961","0,1345155"
E4_Gsr,"1641477453,211","0,1332344"
E4_Gsr,"1641477453,461","0,1357966"
E4_Gsr,"1641477453,711","0,1319533"
E4_Gsr,"1641477453,961","0,1370777"
E4_Gsr,"1641477454,211","0,1319533"
E4_Gsr,"1641477454,461","0,1357966"
E4_Gsr,"1641477454,711","0,1319533"
E4_Gsr,"1641477454,961","0,1345155"
E4_Gsr,"1641477455,211","0,1319533"
E4_Gsr,"1641477455,461","0,1357966"
E4_Gsr,"1641477455,711","0,1357966"
E4_Gsr,"1641477455,961","0,1332344"
E4_Gsr,"1641477456,211","0,1370777"
E4_Gsr,"1641477456,461","0,1319533"
E4_Gsr,"1641477456,711","0,1345155"
E4_Gsr,"1641477456,961","0,1319533"
E4_Gsr,"1641477457,211","0,1345155"
E4_Gsr,"1641477457,461","0,1319533"
E4_Gsr,"1641477457,711","0,1332344"
E4_Gsr,"1641477457,961","0,1332344"
E4_Gsr,"1641477458,211","0,1345155"
E4_Gsr,"1641477458,461","0,1306722"
E4_Gsr,"1641477458,711","0,1332344"
E4_Gsr,"1641477458,961","0,1319533"
E4_Gsr,"1641477459,211","0,1357966"
E4_Gsr,"1641477459,461","0,1319533"
E4_Gsr,"1641477459,711","0,1345155"
E4_Gsr,"1641477459,961","0,1306722"
E4_Gsr,"1641477460,211","0,1345155"
E4_Gsr,"1641477460,461","0,1319533"
E4_Gsr,"1641477460,711","0,1345155"
E4_Gsr,"1641477460,961","0,1332344"
E4_Gsr,"1641477461,211","0,1357966"
E4_Gsr,"1641477461,461","0,1357966"
E4_Gsr,"1641477461,711","0,1345155"
E4_Gsr,"1641477461,961","0,1345155"
E4_Gsr,"1641477462,211","0,1357966"
E4_Gsr,"1641477462,461","0,1370777"
E4_Gsr,"1641477462,711","0,1332344"
E4_Gsr,"1641477462,961","0,1370777"
E4_Gsr,"1641477463,211","0,1319533"
E4_Gsr,"1641477463,461","0,1345155"
E4_Gsr,"1641477463,711","0,1319533"
E4_Gsr,"1641477463,961","0,1345155"
E4_Gsr,"1641477464,211","0,1306722"
E4_Gsr,"1641477464,461","0,1357966"
E4_Gsr,"1641477464,711","0,1319533"
E4_Gsr,"1641477464,961","0,1357966"
E4_Gsr,"1641477465,211","0,1319533"
E4_Gsr,"1641477465,461","0,1345155"
E4_Gsr,"1641477465,711","0,1357966"
E4_Gsr,"1641477465,961","0,1345155"
E4_Gsr,"1641477466,211","0,1357966"
E4_Gsr,"1641477466,461","0,1332344"
E4_Gsr,"1641477466,711","0,1357966"
E4_Gsr,"1641477466,961","0,1332344"
E4_Gsr,"1641477467,211","0,1357966"
E4_Gsr,"1641477467,461","0,1332344"
E4_Gsr,"1641477467,711","0,1357966"
E4_Gsr,"1641477467,961","0,1332344"
E4_Gsr,"1641477468,211","0,1345155"
E4_Gsr,"1641477468,461","0,1319533"
E4_Gsr,"1641477468,711","0,1345155"
E4_Gsr,"1641477468,961","0,1332344"
E4_Gsr,"1641477469,211","0,1345155"
E4_Gsr,"1641477469,461","0,1319533"
E4_Gsr,"1641477469,711","0,1357966"
E4_Gsr,"1641477469,961","0,1370777"
E4_Gsr,"1641477470,211","0,1345155"
E4_Gsr,"1641477470,461","0,1332344"
E4_Gsr,"1641477470,711","0,1319533"
E4_Gsr,"1641477470,961","0,1345155"
E4_Gsr,"1641477471,211","0,1332344"
E4_Gsr,"1641477471,461","0,1357966"
E4_Gsr,"1641477471,711","0,1319533"
E4_Gsr,"1641477471,961","0,1357966"
E4_Gsr,"1641477472,211","0,1332344"
E4_Gsr,"1641477472,461","0,1332344"
E4_Gsr,"1641477472,711","0,1332344"
E4_Gsr,"1641477472,961","0,1345155"
E4_Gsr,"1641477473,211","0,1332344"
E4_Gsr,"1641477473,461","0,1345155"
E4_Gsr,"1641477473,711","0,1332344"
E4_Gsr,"1641477473,961","0,1357966"
E4_Gsr,"1641477474,211","0,1332344"
E4_Gsr,"1641477474,461","0,1370777"
E4_Gsr,"1641477474,711","0,1319533"
E4_Gsr,"1641477474,961","0,1332344"
E4_Gsr,"1641477475,211","0,1370777"
E4_Gsr,"1641477475,461","0,1357966"
E4_Gsr,"1641477475,711","0,1357966"
E4_Gsr,"1641477475,961","0,1332344"
E4_Gsr,"1641477476,211","0,1345155"
E4_Gsr,"1641477476,461","0,1332344"
E4_Gsr,"1641477476,711","0,1319533"
E4_Gsr,"1641477476,961","0,1332344"
E4_Gsr,"1641477477,211","0,1357966"
E4_Gsr,"1641477477,461","0,1332344"
E4_Gsr,"1641477477,711","0,1357966"
E4_Gsr,"1641477477,961","0,1332344"
E4_Gsr,"1641477478,211","0,1345155"
E4_Gsr,"1641477478,461","0,1332344"
E4_Gsr,"1641477478,711","0,1345155"
E4_Gsr,"1641477478,961","0,1332344"
E4_Gsr,"1641477479,211","0,1345155"
E4_Gsr,"1641477479,461","0,1345155"
E4_Gsr,"1641477479,711","0,1345155"
E4_Gsr,"1641477479,961","0,1332344"
E4_Gsr,"1641477480,211","0,1345155"
E4_Gsr,"1641477480,461","0,1332344"
E4_Gsr,"1641477480,711","0,1345155"
E4_Gsr,"1641477480,961","0,1332344"
E4_Gsr,"1641477481,211","0,1370777"
E4_Gsr,"1641477481,461","0,1345155"
E4_Gsr,"1641477481,711","0,1370777"
E4_Gsr,"1641477481,961","0,1332344"
E4_Gsr,"1641477482,211","0,1370777"
E4_Gsr,"1641477482,461","0,1370777"
E4_Gsr,"1641477482,711","0,1370777"
E4_Gsr,"1641477482,961","0,1575753"
E4_Gsr,"1641477483,211","0,1357966"
E4_Gsr,"1641477483,461","0,1357966"
E4_Gsr,"1641477483,711","0,1357966"
E4_Gsr,"1641477483,961","0,1370777"
E4_Gsr,"1641477484,211","0,1332344"
E4_Gsr,"1641477484,461","0,1370777"
E4_Gsr,"1641477484,711","0,1332344"
