BVP,time,values
E4_Bvp,"1649403483,06369","23,43733"
E4_Bvp,"1649403483,07931","21,22693"
E4_Bvp,"1649403483,09494","17,98985"
E4_Bvp,"1649403483,11057","13,78513"
E4_Bvp,"1649403483,12619","8,924515"
E4_Bvp,"1649403483,14182","3,878113"
E4_Bvp,"1649403483,15744","-0,8813324"
E4_Bvp,"1649403483,17307","-5,06485"
E4_Bvp,"1649403483,18869","-8,644012"
E4_Bvp,"1649403483,20432","-11,82387"
E4_Bvp,"1649403483,21995","-15,00157"
E4_Bvp,"1649403483,23557","-18,58893"
E4_Bvp,"1649403483,2512","-22,91623"
E4_Bvp,"1649403483,26682","-28,06444"
E4_Bvp,"1649403483,28245","-33,75177"
E4_Bvp,"1649403483,29807","-39,32951"
E4_Bvp,"1649403483,3137","-43,83492"
E4_Bvp,"1649403483,32933","-46,24142"
E4_Bvp,"1649403483,34495","-45,68459"
E4_Bvp,"1649403483,36058","-41,77321"
E4_Bvp,"1649403483,3762","-34,72682"
E4_Bvp,"1649403483,39183","-25,32988"
E4_Bvp,"1649403483,40745","-14,73033"
E4_Bvp,"1649403483,42308","-4,056198"
E4_Bvp,"1649403483,43871","5,813171"
E4_Bvp,"1649403483,45433","14,37624"
E4_Bvp,"1649403483,46996","21,48338"
E4_Bvp,"1649403483,48558","27,08995"
E4_Bvp,"1649403483,50121","31,20152"
E4_Bvp,"1649403483,51683","33,80824"
E4_Bvp,"1649403483,53246","34,98471"
E4_Bvp,"1649403483,54809","35,00397"
E4_Bvp,"1649403483,56371","34,22971"
E4_Bvp,"1649403483,57934","33,10333"
E4_Bvp,"1649403483,59496","31,8735"
E4_Bvp,"1649403483,61059","30,52495"
E4_Bvp,"1649403483,62621","28,94971"
E4_Bvp,"1649403483,64184","27,02168"
E4_Bvp,"1649403483,65747","24,88046"
E4_Bvp,"1649403483,67309","22,81285"
E4_Bvp,"1649403483,68872","21,04156"
E4_Bvp,"1649403483,70434","19,57349"
E4_Bvp,"1649403483,71997","18,15695"
E4_Bvp,"1649403483,73559","16,44803"
E4_Bvp,"1649403483,75122","14,19571"
E4_Bvp,"1649403483,76685","11,37309"
E4_Bvp,"1649403483,78247","8,111618"
E4_Bvp,"1649403483,7981","4,598679"
E4_Bvp,"1649403483,81372","0,9810333"
E4_Bvp,"1649403483,82935","-2,633224"
E4_Bvp,"1649403483,84498","-6,108337"
E4_Bvp,"1649403483,8606","-9,281754"
E4_Bvp,"1649403483,87623","-12,03812"
E4_Bvp,"1649403483,89185","-14,51079"
E4_Bvp,"1649403483,90748","-17,09201"
E4_Bvp,"1649403483,9231","-20,33989"
E4_Bvp,"1649403483,93873","-24,63493"
E4_Bvp,"1649403483,95436","-29,90274"
E4_Bvp,"1649403483,96998","-35,44951"
E4_Bvp,"1649403483,98561","-40,16945"
E4_Bvp,"1649403484,00123","-42,86633"
